mS#id1	mS#id2	mD#data	C#e2v-0	C#e2v-1	C#e2v-2	C#e2v-3	C#e2v-4	C#e2v-5	C#e2v-6	C#e2v-7	C#e2v-8	C#e2v-9	C#e2v-10	C#e2v-11	C#e2v-12	C#e2v-13	C#e2v-14	C#e2v-15	C#e2v-16	C#e2v-17	C#e2v-18	C#e2v-19	C#e2v-20	C#e2v-21	C#e2v-22	C#e2v-23	C#e2v-24	C#e2v-25	C#e2v-26	C#e2v-27	C#e2v-28	C#e2v-29	C#e2v-30	C#e2v-31	C#e2d	cD#class
14	30	train	0.07624003	0.026496906	0.22977723	0.018643884	0.0031568722	0.1139754	0.108138	0.03295604	0.024960382	0.053451665	0.027964458	0.004419137	0.0041051814	0.06845949	0.047708575	0.032055654	0.0030083633	-0.00563608	0.06728867	0.1893073	0.006727236	0.10686332	0.2504687	0.045028765	-0.00094220426	0.021363907	0.02575766	0.07098876	0.029019224	0.029323524	0.0029110196	0.0012706507	1.715257720905356	1
6	26	train	0.19820385	0.01894169	0.05889886	0.07862784	-0.015953751	0.010724266	0.079843655	-0.014451541	-0.005826213	-0.0020705662	-0.010021618	0.006949723	0.017326573	0.0044561625	-0.0038859558	0.0206645	0.02865874	-5.5289656e-05	3.20342e-05	6.562288e-05	0.015884914	0.12083598	0.22737144	0.056032754	0.038846686	-0.0052705053	0.08366342	-0.005328054	0.0022575161	0.10490199	-0.0021297676	0.006118022	1.1143129751326342	1
14	24	train	0.08931904	0.009899248	0.060895182	0.018845372	0.018608619	0.008098911	0.1405123	0.0029618745	0.009782506	-0.0174257	0.02454136	0.008979972	0.027261754	-0.019583872	0.009414868	0.0211587	-0.004755685	0.0022545478	-0.004728643	0.08299504	-0.020864146	0.09270934	0.27906874	0.1038169	-0.0013537583	-0.009733384	0.043198165	-0.03224206	-0.0011180644	0.06310756	-0.0028305699	-0.008482409	0.9943117109360173	1
3	23	train	0.2164872	0.049974736	0.061433226	0.066814974	0.00064911245	-0.0043191053	0.009108227	0.015149328	0.07821673	0.0075323717	-0.0030949197	0.024209362	0.12703873	0.047914125	0.019757722	0.078745924	0.20190941	0.0024012926	-0.00061249104	0.040228453	0.012664436	0.20516698	0.1595162	0.016361356	0.0021088468	0.015564758	0.072534256	0.016813712	0.018755913	0.08013154	-0.0020148144	0.0038197844	1.6409673734451644	1
15	28	train	0.14453971	0.1168469	0.23828337	0.023306042	-0.0013350591	0.14005384	0.10191143	0.04169422	0.032007914	0.05167786	0.055190638	0.012424726	0.0026454066	0.082733616	0.03359757	0.02053368	0.027964894	-0.008368812	0.07739787	0.28322962	0.004483423	0.16686809	0.16644147	0.03268292	-0.019714227	0.023892915	-0.001100735	0.05925532	-0.0039209775	0.03763776	0.006144364	-0.0034179175	1.945587839698419	1
2	26	train	0.13675112	0.02922546	0.062250502	0.07018854	-0.013632666	-0.021050384	0.084237605	-0.010773653	-0.023278026	-0.00026807995	-0.015962085	0.019783176	0.019596424	-0.0028747295	-0.004079876	0.04266561	0.033347473	-0.00066508533	0.00015396575	0.0005026992	0.012121617	0.121874444	0.25555843	0.050330903	0.0297246	-0.010339523	0.06176175	-0.014646824	0.0024472089	0.14839728	0.009963496	0.0043516043	1.077662971103564	1
5	21	train	0.13270786	0.006467595	0.053572364	0.057121478	0.016075501	0.022770109	0.07531059	0.031380903	0.12025095	-0.0025104189	0.027258582	0.0225265	0.117831394	0.0042960984	-0.0006862264	0.10511752	0.26584297	0.005725168	0.0013355942	0.0009854393	0.000721905	0.109890394	0.2626415	0.047233045	0.038183853	0.0025601548	0.08595202	0.03627898	0.004716546	0.21030647	0.023361629	-0.003013207	1.8822132556815632	1
7	26	train	0.11407814	0.016883837	0.07882101	0.048093528	-0.010786078	0.009753481	0.13713166	-0.010904788	0.017635835	0.0010842943	0.007414368	0.0135608595	0.0073406645	0.003343031	0.014514029	0.032189257	0.012768467	-0.00010862471	5.2126277e-05	-4.6883215e-05	0.0201793	0.111538924	0.28718942	0.057994254	0.028719665	-0.000379799	0.08111607	-0.00062002434	0.00016172453	0.120986156	0.006145989	0.0012636838	1.207113587828644	1
7	25	train	0.04478394	0.016093131	0.1038654	0.034388877	0.01285541	0.001730629	0.10217249	0.012059993	-0.027385691	-0.0028099755	-0.004865867	0.0103813335	0.024687272	-0.0006506157	0.004603435	0.046934277	0.058725804	0.0013116536	-0.0005641232	-0.0017885378	0.006173069	0.067344114	0.30215263	0.06254552	0.021762293	0.00068788294	0.072907776	0.00043330016	9.377406e-06	0.14858368	0.025693312	-0.00041517222	1.1444066188478246	1
4	22	train	0.014037594	0.01696855	0.070119716	0.09166822	0.06267383	0.0390096	0.08564777	0.01415947	0.048570916	0.004987043	4.5190547e-05	0.122514054	0.028458945	0.038697258	-0.0027786815	0.016533222	0.16468805	0.000568828	-0.0010031076	0.06061438	0.022701291	0.04001316	0.5331515	0.022752393	0.048748624	0.03511828	0.015919097	0.10349689	0.028197423	0.36100647	0.022650506	0.036011666	2.145948152796336	1
1	24	train	0.0962273	0.020478046	0.022214502	0.05166746	0.04732563	-0.0054682554	0.06299306	-0.0013698997	-0.014803156	0.0031942618	-0.0069202245	0.037610795	0.028192464	0.013161022	0.000352192	0.018059487	0.12081304	0.002368258	0.0011039287	0.009091547	0.04603633	0.0736489	0.33052617	0.058422714	0.045586247	-0.01157053	0.07405043	0.042199373	0.0014512028	0.23195021	0.0023054474	0.026748506	1.4276464568974916	1
1	19	train	0.04835046	0.030808548	0.04612528	0.08427999	0.05312755	0.06619051	0.036322027	0.008850655	0.09664567	0.0043022744	0.003213821	0.11197481	0.066774316	0.027592158	-0.000682738	0.03282957	0.25670946	0.003575589	0.0037278146	0.0033517818	0.02441979	0.05980944	0.45959005	0.02038398	0.056285035	0.05292595	0.06151525	0.09677097	0.056065805	0.35086516	0.016626574	0.04029737	2.279624920221977	1
13	27	train	0.10945683	0.0058705057	0.12798345	0.01705317	-0.0009916982	0.04928906	0.080819994	-0.0012255586	0.0062953765	-0.03221178	0.0091788	-0.005025574	0.052611418	0.10785418	0.10030457	0.029465709	-0.011297163	0.006259297	0.0066752527	-0.01942436	-0.00082862406	0.15147896	0.2461852	0.06650325	-0.008721716	-0.0020492333	0.032834902	0.046281077	0.0016481132	0.013869303	-0.008987856	-0.024561487	1.1525933625525795	1
14	25	train	0.035624802	0.014193344	0.1700009	0.019936444	0.010120542	0.00634754	0.09670045	-0.010829584	-0.024412213	0.021528099	-0.015213823	0.006751233	0.05266364	-0.003908046	0.01343264	0.04703057	-0.0060213506	0.0040479815	0.009267403	0.12867326	-0.0045194738	0.06866164	0.28267634	0.07003286	-0.0009967341	0.024869425	0.032544184	-0.009653621	-0.00016089449	0.058601823	-0.029915554	0.0010602946	1.0691341085912427	1
13	25	train	0.040227953	0.00218349	0.17272556	0.022472724	0.0052938648	0.006987274	0.11054462	-0.0059025367	-0.0040512327	0.015865577	-0.012788837	-0.0018756374	0.056369063	-0.0044283136	0.008638986	0.057426177	0.026221443	0.0043086405	0.0099169435	0.10073528	-0.0020974567	0.07179238	0.2676797	0.06450932	0.01669074	0.011423021	0.039292566	-0.011554076	-0.00025911652	0.045403242	0.016967451	0.0027932238	1.1335120192961767	1
13	32	train	0.055887647	0.0008779899	0.2309151	0.008782399	0.0037273793	0.12589177	0.11777523	0.015999733	0.0048657293	0.040886972	0.025351677	-0.00035851472	0.041822005	0.08557475	0.05445197	0.052643	-0.005679056	-0.0009609285	0.06061305	0.16855879	0.0017298592	0.07116081	0.30758926	0.0920051	0.0104776155	0.014798701	0.03884757	0.08490178	0.078069076	0.017481865	0.0044868193	0.030633353	1.839808508520946	1
4	19	train	0.020500585	0.03033587	0.07524842	0.08903908	0.049724	0.04619612	0.06755991	0.01062364	0.091795765	0.0059739966	-0.0024447904	0.119019575	0.040807597	0.032152645	-0.002898921	0.04417125	0.18538241	0.00492876	-0.004072697	0.018367896	0.02514529	0.051079888	0.4991689	0.012692651	0.04811037	0.03444223	0.025316115	0.08858126	0.024059398	0.35534316	0.04612585	0.026140422	2.1586166596971452	1
13	30	train	0.08609116	0.004076258	0.23345993	0.021015726	0.0016513004	0.12546237	0.12361964	0.017962301	0.004142202	0.039392307	0.023507101	-0.0012277311	0.0043940227	0.07757332	0.030683003	0.03914121	-0.013100654	-0.0059990003	0.07200484	0.14820425	0.0031220638	0.11173593	0.23718074	0.04147731	0.015777616	0.009812866	0.031098785	0.084963925	0.04673473	0.022719141	-0.0016510669	0.0033473824	1.6383729920489714	1
15	29	train	0.13607511	0.23352301	0.2663745	0.005144905	0.0039656865	0.11223412	0.031744495	0.047890324	0.02973324	0.039581418	0.10306181	0.057773165	0.00406721	0.10272135	0.121329404	0.01337641	0.043689094	0.0016584435	0.12105913	0.31315938	0.00062553416	0.16825959	0.15424114	0.027319187	0.0345586	0.08554001	-7.100697e-05	0.03916716	0.0015074111	0.039648827	0.030041913	0.065075666	2.4340762393840123	1
2	23	train	0.14990522	0.04577965	0.048956554	0.059440315	-0.0030303965	0.040170874	0.048348125	0.02642015	0.075687885	-0.0013466487	0.010419032	0.036873717	0.120977126	-0.0053906734	-0.004964026	0.073172435	0.20728512	0.008801466	0.0018951555	-0.013253151	0.0039621512	0.1512262	0.23337154	0.04500253	0.004479984	0.014617956	0.06616675	0.032927427	0.0206247	0.147157	0.011302108	0.003301474	1.6602877429686487	1
14	31	train	0.08193338	0.009470679	0.19289875	0.01993676	0.012134931	0.121555746	0.12178426	0.020870304	0.021156413	0.0649932	0.01457161	-0.0032258562	0.05007281	0.06706434	0.04177541	0.032582525	0.000896927	-0.004867769	0.044787664	0.21075754	0.009785592	0.09105556	0.2743237	0.08497004	-0.0017798198	0.015577279	0.038360443	0.08471652	0.041582163	0.014369045	-0.00840275	0.011494787	1.7772021883283742	1
10	27	train	0.15424614	0.08014577	0.102647126	0.034322526	0.0024507376	0.028043479	0.05356959	-0.00056907145	0.01566293	0.032663893	0.007850722	0.049252946	0.011101369	0.13718098	0.19486812	0.027137084	0.0025850576	-0.0031386993	0.0031926935	0.0022423088	0.0049242317	0.20848277	0.22515926	0.03165739	-0.0018236544	0.00051835814	0.037200205	0.01465542	0.0005240164	0.026705295	0.0062252916	0.0007829464	1.4904672276461497	1
5	23	train	0.12325701	0.019234134	0.06792861	0.058602646	-0.002463604	0.027748706	0.05098299	0.037382703	0.10195879	-0.005270223	0.016682945	0.026176546	0.14617789	-0.0069501908	0.0033117498	0.09990101	0.21530837	0.008243004	0.0014805407	0.008770722	0.0014120927	0.13418667	0.24520254	0.03357841	0.0050923396	0.015230361	0.08312919	0.019605346	0.008000655	0.14617068	0.019064218	-0.0022090836	1.7069277660921216	1
16	26	train	0.17157674	0.025682887	0.09272303	0.071800165	-0.0011197288	0.023655431	0.12586427	-0.01354513	0.011555782	0.0024821796	0.007131353	0.010006572	0.0071629467	0.018331753	0.014017546	0.04125981	0.0071691694	4.1895215e-05	-0.00030466172	-0.00057374063	0.02383211	0.15590715	0.22643772	0.030108659	0.02699561	0.0074084294	0.07142735	0.0034584075	-0.000722202	0.08824734	0.008283151	0.00090885663	1.2572108444765036	1
12	30	train	0.108819015	0.051644016	0.23124039	0.033291254	0.0033890358	0.18903907	0.13671128	0.01386535	0.030369913	0.08329831	0.032327063	0.00044248518	0.0033241117	0.09499743	0.016445963	0.039721023	0.004448943	0.0009676199	0.11281919	0.23720057	0.009214125	0.14242359	0.19630322	0.029855046	0.016690876	0.010013727	0.01870144	0.107989915	0.047863975	0.010390688	0.0003123186	0.0015701175	2.0156910665682517	1
12	28	train	0.1191815	0.05304075	0.22473353	0.036733866	-0.0022865562	0.17585382	0.15032968	0.015974715	0.027405087	0.076605916	0.036809195	0.0005145894	0.0034305786	0.09387885	0.01563834	0.029914694	0.0051069036	0.0009141485	0.08718288	0.2620906	0.0047064903	0.1544319	0.19637756	0.04024038	0.02000364	0.009690874	0.01690828	0.09871634	0.042753596	0.009770615	0.0005395475	0.0011442472	2.0083365456666797	1
2	19	train	0.06763082	0.029230142	0.061010685	0.077385925	0.033537984	0.057686284	0.05258543	0.021053988	0.09456814	-0.0007574115	0.007847611	0.059973817	0.08080419	0.005877817	0.0017582007	0.050877485	0.25739515	0.0067531657	0.0028710002	0.0045602717	0.009080496	0.08068609	0.36909196	0.028074978	0.037771326	0.03352546	0.06121159	0.07839624	0.038095485	0.2968774	0.02842264	0.017230943	2.051115316571668	1
6	24	train	0.19508485	0.012592315	0.027801452	0.053145286	0.034961943	0.002427913	0.086441524	-0.004371182	-0.003625409	-0.0043433923	-0.0106092375	0.0070766117	0.030164305	-0.004345943	-0.0008638628	0.013555415	0.104103774	0.0003718394	0.00017689262	0.0016147299	0.022433272	0.09850966	0.236165	0.08958173	0.039979845	-0.0037360364	0.09981468	0.0124360155	0.00090962707	0.13873608	-0.0008424368	0.016080277	1.2914275507209823	1
1	20	train	0.103646286	0.0381327	0.035873756	0.055855263	0.037218947	0.049281683	0.031020816	0.0013304905	0.09371456	0.0027340814	0.0048619034	0.06399276	0.08698495	-0.006041744	-0.0004339321	0.04797009	0.25406063	0.0046348823	0.0038161224	-0.0014964018	0.012235588	0.0928692	0.30983618	0.028957518	0.04776896	0.027639074	0.06856443	0.058108088	0.021557134	0.25176492	0.0029150136	0.014658861	1.8440328060823958	1
14	32	train	0.04949261	0.0057071997	0.22727254	0.007791214	0.0071258144	0.11436549	0.10302553	0.02935525	0.029320266	0.055479784	0.030158797	0.00129045	0.039072834	0.07552086	0.08466661	0.043113273	0.0013041077	-0.00090279547	0.056643013	0.21530697	0.0037273967	0.06805761	0.32482183	0.099882945	-0.00062570005	0.032218724	0.03217561	0.07093684	0.048475813	0.022563787	-0.007910774	0.011628277	1.8810621721786447	1
12	31	train	0.11694524	0.018458907	0.19412708	0.035599865	0.013027362	0.2016118	0.15396328	0.008780608	0.02574153	0.10128448	0.01684486	-0.0003230028	0.04054574	0.09306145	0.014400699	0.040373888	0.0013264279	0.0008357138	0.075093	0.26407754	0.013403077	0.121355556	0.21499942	0.05633698	0.031528994	0.007301409	0.027851734	0.12887295	0.06858515	0.005091621	-0.00090151746	0.014203879	2.104405726189725	1
1	21	train	0.115387216	0.016224936	0.02918986	0.06309948	0.031323906	0.037823077	0.049330447	0.009323331	0.09122791	0.003643659	0.0069717546	0.05924572	0.080585726	0.015641922	-0.0003994198	0.04968122	0.2552548	0.0032366663	0.0022198323	-0.001094457	0.005447287	0.09180122	0.3112593	0.045961298	0.050057545	0.0038791504	0.06875297	0.075212196	0.017894136	0.2502283	0.008101808	0.010531551	1.8570443366188556	1
2	24	train	0.13459916	0.0194289	0.029383495	0.047441084	0.029875387	-0.004765688	0.09119857	-0.0032587252	-0.014484944	-0.0005623469	-0.016898025	0.020144379	0.03411595	0.0028036255	-0.0009069719	0.02798761	0.12113574	0.0044728965	0.0008501977	0.012369517	0.017118603	0.09935625	0.2654421	0.08046596	0.030591665	-0.007329246	0.07368489	0.034186617	0.0009860605	0.19625995	0.0039410945	0.01143752	1.3410712816985324	1
14	29	train	0.07861015	0.054387275	0.24963766	0.0045413156	0.00632675	0.08496524	0.03703942	0.04361233	0.02092299	0.037650798	0.05946054	0.023896756	0.0065137087	0.083997875	0.1638272	0.015726842	0.0053949943	0.0010551787	0.081331484	0.23127559	0.0004794254	0.11683966	0.23219697	0.050731916	0.001979481	0.07401983	0.0015022735	0.04289337	-0.009965223	0.029046938	0.024588251	-0.017630754	1.836856232926948	1
6	21	train	0.2339284	0.009977001	0.036531117	0.0649043	0.023140622	-0.0167935	0.06769316	0.029749606	0.02234243	-0.0049544596	0.010688237	0.0111473035	0.08622206	-0.005165169	0.000979704	0.037290625	0.21995132	0.00050818786	0.00035570408	-0.00019438413	0.0026544356	0.122789435	0.22239858	0.07047418	0.043901246	0.0012525482	0.092674084	0.022164786	0.0112162065	0.14966874	-0.002960493	0.0063312044	1.5708672076289076	1
17	29	train	0.12034198	0.25714427	0.30422682	0.00521009	-0.0030543867	0.03743623	0.0072492566	0.084920846	0.006971613	-0.0091184685	0.10443823	0.11481377	0.0038384264	0.122095786	0.3112192	0.013130426	0.05526727	0.0015688462	0.08689319	0.18602593	-0.0004450791	0.20511945	0.16721906	0.0055145603	0.08508224	0.11823868	-0.00052393187	0.006073071	0.0073096077	0.039671984	0.07331038	0.082681105	2.5998704334779177	1
8	26	train	0.1710701	0.01376861	0.08002126	0.06704118	-0.0016011484	0.017140012	0.11915357	-0.0020874396	0.0139372535	0.0039323648	0.020507703	0.021336017	0.008682035	0.020332979	0.029587895	0.021713153	0.006188935	0.0003459919	-0.00013610696	-0.000589568	0.03557364	0.15617332	0.23585601	0.043521773	0.014097958	4.197962e-05	0.062987305	-0.00014650596	6.0929164e-05	0.081355564	-0.009485729	0.005026387	1.2354074242139177	1
3	21	train	0.23308657	0.016804311	0.048449736	0.06512625	-0.004235586	-0.0035441834	0.013454408	0.012717101	0.09224939	0.003587971	-0.0050568483	0.02083362	0.102403656	-0.029616999	-0.0040939897	0.08285777	0.24929917	0.0016678148	-0.00055252755	0.0045198896	0.006474447	0.16801877	0.1708611	0.02301469	0.01581275	0.0026163654	0.074997306	0.031113166	0.011056986	0.11529112	-0.0024689892	0.005210215	1.5219554533832707	1
11	26	train	0.16073143	0.040692966	0.11146737	0.046796452	0.0023360976	0.044833	0.122121796	-0.00045756195	0.014766622	-0.006351406	0.027192239	0.005793111	0.010589634	0.030104324	0.01960052	0.04547265	0.0022449119	-0.00029049593	-0.0011626884	0.0021120016	-0.0040375274	0.14260878	0.18714711	0.023391785	0.014003217	-0.0071371775	0.019958315	0.011081638	-0.0023606333	0.053923476	0.001660201	0.002375444	1.1212076059018727	1
1	22	train	0.03310755	0.017232947	0.04298152	0.086768605	0.066963784	0.05589356	0.046046548	0.011796388	0.051137093	0.0035915032	-5.9405636e-05	0.115262456	0.046567958	0.033208493	-0.0006544198	0.012288051	0.22805282	0.0004126586	0.0009181629	0.011060939	0.022046305	0.046851408	0.4908782	0.036539596	0.057031736	0.053964812	0.038681574	0.11306562	0.065708674	0.35645708	0.008164627	0.05551461	2.2074814594780037	1
8	24	train	0.1683781	0.009153284	0.037771653	0.045313757	0.003508846	0.0038804016	0.12899981	-0.0006313914	0.008672571	0.008248856	0.021710176	0.02172557	0.015114793	-0.019830061	0.0065775015	0.014243306	0.022481501	-0.0023268983	-0.0007515816	-0.01450703	0.05023843	0.12731788	0.24497771	0.06957994	0.014509195	2.975756e-05	0.07514704	0.00034195418	2.4550352e-05	0.10759522	-0.0037521124	0.013211084	1.1769538129938155	1
9	26	train	0.18791664	0.036741216	0.08482082	0.07855011	0.01219379	0.0077936384	0.06458413	-0.006228633	-0.008845629	0.0103465235	0.00640863	0.020560298	0.015826192	0.034182977	0.052995417	0.05655059	0.009352134	-0.00019217793	-0.00025782647	-0.0030378064	0.051426224	0.19819213	0.1901859	0.012629342	-0.010216624	0.0036433965	0.055246435	-0.0004883321	-0.00035889927	0.063364096	-0.0026833797	0.0006200483	1.2218213719170308	1
4	25	train	0.016273176	0.028910542	0.10117268	0.057745244	0.024089748	-0.002991144	0.08063542	0.0060121785	0.035087433	-0.00547965	-0.0032634716	0.030055132	0.03328294	0.003060425	0.0021335797	0.054009624	0.11046413	0.005861357	0.0023636885	0.07724273	0.010268399	0.046584036	0.36363116	0.024540246	0.028689155	0.01923879	0.022958841	0.011565655	8.961674e-05	0.21813846	0.06759585	-0.0021689162	1.4677970502452808	1
17	27	train	0.14839043	0.18042162	0.1535097	0.01735644	0.0009152797	0.019728722	0.013836905	-0.004378367	0.0126401195	0.010585523	0.019178908	0.08691103	0.028965095	0.13835366	0.29627815	0.020147659	0.02657564	0.008743357	0.0066646137	-0.019957084	0.0016575573	0.25433415	0.18722558	0.007847873	0.022386862	-0.0071266866	-0.0094847195	0.0054749064	-0.00075065455	0.024449077	0.04724702	0.043723095	1.741851465369109	1
10	26	train	0.1444041	0.03127425	0.10512855	0.063255526	0.010976598	0.022404991	0.098342426	0.0024782298	0.0064909887	0.0062080277	0.016667431	0.024012065	0.0035367112	0.028940842	0.052916225	0.036272462	-0.0013045695	0.00017892616	-0.00043827842	-0.00030482427	0.040745433	0.16365263	0.2326941	0.028473664	0.0046056495	0.0015953602	0.049528264	0.0052354005	-0.001420843	0.07118593	-0.0028112011	0.00027101496	1.2451960828911979	1
8	27	train	0.1827296	0.035284486	0.078132465	0.03637663	-0.00035748733	0.021453504	0.06490594	0.00047933502	0.03363097	0.020690363	0.009659573	0.043763902	0.027252005	0.096379295	0.10895973	0.016244601	-0.012263627	-0.0060693445	0.0009914881	0.004336904	0.004299202	0.19895463	0.22821876	0.04838807	-0.0055822316	1.3639852e-05	0.047309164	-0.00041011308	-2.2471082e-05	0.030520417	0.021005765	0.01452094	1.3497961076864158	1
2	25	train	0.053684726	0.027856767	0.08202982	0.050187733	0.016248122	-0.0037351185	0.06276278	0.011914967	0.03614713	0.0006947359	0.010475523	0.015144744	0.06590442	0.00055947556	-0.0012940199	0.062209554	0.1533745	0.008030969	-0.0016662547	0.019177364	0.0037081356	0.073584415	0.26887357	0.054280773	0.022523781	0.018726699	0.05551196	0.010235843	0.00014189852	0.18224743	0.0416524	-0.0014296813	1.3997651596437208	1
3	27	train	0.21095079	0.08175853	0.076271355	0.042809457	0.0006519741	0.0028328896	0.008644455	0.0014185554	-0.05804725	0.007889619	0.0022333285	0.026641898	0.06459318	0.121115655	0.059800062	0.034351416	-0.06436568	0.003183049	0.00036248175	0.011224531	0.004682469	0.21063973	0.16902523	0.020344585	-0.0055403374	-0.0035770696	0.05085284	-0.020936191	-0.00082076795	0.03031459	0.0039332826	0.014545183	1.107783840794582	1
13	28	train	0.09428935	0.0041865017	0.22689062	0.02318894	-0.0011141195	0.11671152	0.1359339	0.020694945	0.0037378245	0.036227427	0.02676635	-0.0014277934	0.0045347577	0.07665991	0.029176233	0.029478025	-0.015038128	-0.0056674914	0.055642925	0.16375567	0.0015947216	0.121156834	0.23727055	0.05590555	0.018909115	0.0094964905	0.028116925	0.07766769	0.041744918	0.021363359	-0.0028523088	0.0024394563	1.6374406749382615	1
2	21	train	0.16139933	0.015393687	0.038609922	0.057937976	0.019773932	0.032963526	0.07141844	0.022178391	0.08926685	-0.00064146286	0.017023852	0.031732064	0.097517505	0.003332119	0.001028594	0.07699326	0.2559366	0.0061130472	0.0017096179	-0.0014890651	0.0020255728	0.12384469	0.24996908	0.06330278	0.03359223	0.0024572124	0.06841358	0.060931012	0.012158672	0.21172556	0.013849802	0.0045032357	1.8449716112809256	1
