mS#id1	mS#id2	mD#data	C#preferential	C#jaccard	C#adamic_adar	D#louvain	D#infomap	cD#class
640	1492	train	4260	0.0009363295880149813	0.40242960438184466	0	1	1
56	660	train	31290	0.015137180700094607	4.9952873566716445	0	0	1
640	1366	train	8520	0.0037418147801683817	1.032831194186045	0	0	1
1284	1293	train	672	0.0967741935483871	2.3705148960932885	1	1	1
297	640	train	4260	0.0009363295880149813	0.3789231816899512	1	0	1
496	660	train	4172	0.0019138755980861245	0.3886632649395997	0	1	1
660	693	train	4172	0.0019138755980861245	0.46433497253513606	0	0	1
68	83	train	2030	0.09411764705882353	1.8810906312309976	1	1	1
1194	1231	train	38	0.05	0.14388786394004577	1	1	1
660	941	train	6258	0.0028680688336520078	1.076336717425332	0	0	1
326	594	train	13580	0.00819672131147541	3.045432030676482	0	0	1
625	660	train	6258	0.0028680688336520078	1.2604904627295306	0	0	1
594	1048	train	5820	0.005149330587023687	1.0917237425507615	1	0	1
555	1099	train	1603	0.021645021645021644	0.8740459961087446	1	1	1
27	202	train	564	0.02040816326530612	0.48351113583515437	1	1	1
660	847	train	3129	0.0009569377990430622	0.6213349345596119	0	0	1
62	594	train	6790	0.0041109969167523125	1.1464365866127135	0	0	1
660	840	train	7301	0.0028653295128939827	0.7387201868425801	0	0	1
761	762	train	40	0.4444444444444444	1.4222599037085204	1	1	1
102	349	train	880	0.07575757575757576	1.1055655988492952	1	1	1
824	874	train	399	0.0847457627118644	1.3304847424571002	1	1	1
594	618	train	5820	0.00411522633744856	0.9060053068685094	1	0	1
562	594	train	119310	0.1062753036437247	52.95817669812603	0	0	1
71	129	train	969	0.16666666666666666	2.4741864472036452	1	1	1
105	114	train	1161	0.09375	1.4832257198285443	1	1	1
562	1440	train	738	0.023809523809523808	0.9106287821309926	0	0	1
83	212	train	805	0.017543859649122806	0.24325728130826463	1	1	1
640	959	train	4260	0.0018744142455482662	0.6137586294995577	0	0	1
51	116	train	1440	0.11764705882352941	1.6817633621556678	1	1	1
594	1228	train	9700	0.006160164271047228	1.6966491866322202	1	0	1
17	371	train	391	0.1111111111111111	1.262373863619179	1	1	1
556	906	train	1308	0.013574660633484163	0.6674244671473524	1	1	1
640	778	train	3195	0.0	0	0	1	1
927	942	train	28	0.2222222222222222	0.2873448603794093	1	0	1
516	914	train	66	0.0625	0.14345699643936355	0	0	1
640	825	train	6390	0.0028089887640449437	0.6731674260810316	0	0	1
594	1051	train	6790	0.0020512820512820513	0.4508155403701806	0	0	1
640	1105	train	7455	0.003745318352059925	1.8739322589732994	0	0	1
1322	1340	train	112	0.2777777777777778	0.8025051945494968	1	1	1
829	853	train	252	0.12121212121212122	1.0097483102813871	1	1	1
162	166	train	54	0.5	1.839809582577127	1	1	1
852	865	train	325	0.029411764705882353	0.49138223989252866	1	1	1
1072	1103	train	22	0.08333333333333333	0.6213349345596119	1	1	1
1421	1425	train	69	0.0	0	1	0	1
344	345	train	640	0.2727272727272727	3.1600030711565177	1	1	1
49	114	train	2666	0.07142857142857142	1.586394086706153	1	1	1
594	1046	train	4850	0.004119464469618949	0.8829115875476532	1	0	1
602	607	train	260	0.03125	0.14388786394004577	0	0	1
605	660	train	4172	0.0019138755980861245	0.5243291653212863	1	1	1
1156	1159	train	12	0.14285714285714285	0.28853900817779266	1	1	1
144	145	train	8	0.0	0	1	1	1
1453	1456	train	70	0.21428571428571427	0.5566273684438003	1	1	1
68	660	train	60494	0.03477443609022556	12.610107962687376	0	0	1
852	885	train	520	0.028169014084507043	0.44550761213174817	1	0	1
126	414	train	1271	0.043478260869565216	0.7513772537830585	1	1	1
177	211	train	121	0.29411764705882354	1.307276778476357	1	1	1
28	37	train	950	0.11290322580645161	1.6535707288505097	1	1	1
1220	1328	train	696	0.06060606060606061	1.4448769622604478	0	1	1
468	594	train	4850	0.0020554984583761563	0.8652353843845275	0	1	1
1234	1299	train	133	0.08333333333333333	0.2888629800706986	0	0	1
49	56	train	1860	0.13580246913580246	3.3914377013445067	0	0	1
1293	1330	train	336	0.03333333333333333	0.389735542253858	1	1	1
451	594	train	2910	0.00102880658436214	0.3284587387530511	0	0	1
234	660	train	5215	0.0009551098376313276	0.14540598363133506	0	0	1
594	1515	train	5820	0.00411522633744856	1.323163105524717	0	0	1
37	209	train	1050	0.04411764705882353	0.7410241409666547	1	1	1
594	876	train	5820	0.00411522633744856	0.9645901273324498	0	0	1
594	1207	train	15520	0.0081799591002045	3.1272115410469894	0	0	1
975	1003	train	66	0.0625	0.14388786394004577	1	1	1
426	467	train	30	0.375	0.5584298910612261	1	1	1
377	378	train	45	0.4	0.6612735788823447	1	1	1
13	30	train	15	0.0	0	1	1	1
851	852	train	455	0.043478260869565216	1.100549118886281	1	1	1
660	912	train	7301	0.0038240917782026767	0.8514603820038527	0	0	1
1194	1198	train	38	0.05	0.36067376022224085	1	1	1
1227	1328	train	406	0.04838709677419355	0.9173747502377239	0	1	1
51	56	train	1200	0.07692307692307693	1.1301693278488443	0	0	1
660	694	train	4172	0.0019138755980861245	0.4371207841338171	0	0	1
640	1033	train	7455	0.001869158878504673	0.5497282647420169	0	0	1
1352	1358	train	112	0.29411764705882354	1.1152597713532182	0	1	1
518	594	train	5820	0.002053388090349076	0.4963448456419331	0	0	1
1328	1392	train	348	0.015873015873015872	0.5581106265512472	1	1	1
253	265	train	220	0.10344827586206896	0.8481773212036827	1	1	1
426	640	train	6390	0.0028089887640449437	1.2383962215026223	1	0	1
172	174	train	72	0.3076923076923077	1.0891211834381698	1	1	1
660	1067	train	7301	0.0028653295128939827	0.6417508292732681	0	0	1
682	691	train	42	0.13333333333333333	0.2892938475713808	1	1	1
82	320	train	156	0.18518518518518517	1.147476188960209	1	1	1
393	469	train	160	0.047619047619047616	0.2873448603794093	1	1	1
555	675	train	1603	0.021645021645021644	1.0760807401448462	1	1	1
852	855	train	715	0.10144927536231885	2.259883583108877	1	1	1
1399	1425	train	69	0.0	0	1	1	1
102	354	train	990	0.057971014492753624	0.9771405469557347	1	1	1
7	192	train	270	0.11428571428571428	1.0942484970549358	1	1	1
640	1448	train	10650	0.005612722170252572	2.100763693764293	0	0	1
173	175	train	36	0.15384615384615385	1.0764545478730305	1	1	1
387	594	train	9700	0.005128205128205128	1.1750455772008106	0	0	1
594	850	train	5820	0.00411522633744856	1.1446802690068665	0	0	1
673	1327	train	1421	0.029411764705882353	1.1131726618293027	1	1	1
660	882	train	10430	0.006692160611854685	2.227481541007419	0	0	1
594	781	train	12610	0.005112474437627812	1.3792611433937458	0	0	1
21	72	train	140	0.02631578947368421	0.45511961331341866	1	1	1
85	562	train	615	0.015873015873015872	0.2892938475713808	1	0	1
538	660	train	6258	0.0019102196752626551	0.3336162664520183	0	0	1
1191	1194	train	456	0.2647058823529412	3.3612840544088005	1	1	1
660	1456	train	10430	0.004770992366412214	2.330469177978782	0	0	1
105	660	train	28161	0.02099236641221374	6.3262609096066695	0	0	1
852	854	train	650	0.08695652173913043	2.0511997292204205	1	1	1
673	906	train	1218	0.024509803921568627	0.9928563988054673	1	1	1
335	601	train	590	0.029850746268656716	0.5783206532847727	1	0	1
7	185	train	270	0.0	0	1	1	1
660	1372	train	5215	0.0009551098376313276	0.14540598363133506	0	0	1
6	24	train	1995	0.06976744186046512	1.2669359690629884	1	1	1
1024	1065	train	192	0.08571428571428572	0.9101979146303105	0	0	1
337	660	train	10430	0.006692160611854685	2.520496931824601	0	0	1
5	556	train	1308	0.013574660633484163	0.47707326289138186	1	1	1
512	516	train	66	0.13333333333333333	0.7647919309989755	1	1	1
555	1450	train	1603	0.021645021645021644	1.1018594737944154	1	1	1
511	1359	train	216	0.034482758620689655	0.14388786394004577	1	0	1
1051	1080	train	98	0.05	0.14388786394004577	1	0	1
164	660	train	10430	0.0057306590257879654	2.078308596035127	0	0	1
266	312	train	377	0.16666666666666666	1.5991028326362722	1	0	1
532	640	train	8520	0.0046816479400749065	1.426742727190489	0	0	1
640	1379	train	6390	0.0037488284910965324	0.9186383935816765	0	0	1
594	700	train	2910	0.00102880658436214	0.6213349345596119	0	0	1
75	76	train	39	0.14285714285714285	0.8048592087636893	1	1	1
673	1075	train	1218	0.024509803921568627	0.8025051945494968	1	1	1
1	78	train	600	0.06896551724137931	0.8966811687518736	1	1	1
556	569	train	1090	0.013636363636363636	0.5995304473505045	1	0	1
129	161	train	663	0.10344827586206896	1.9873773894645705	1	1	1
1072	1097	train	55	0.14285714285714285	1.5865829048290092	1	1	1
307	353	train	442	0.044444444444444446	0.5006133239585366	1	1	1
1008	1012	train	54	0.36363636363636365	1.1020806436639015	1	1	1
594	1124	train	14550	0.009221311475409836	3.5506203211270346	0	0	1
660	904	train	6258	0.0028680688336520078	0.8875525250390826	0	1	1
298	594	train	2910	0.00102880658436214	0.14388786394004577	0	0	1
1056	1082	train	40	0.18181818181818182	0.2892938475713808	1	1	1
852	892	train	455	0.043478260869565216	1.043139882077691	1	1	1
17	345	train	920	0.18867924528301888	3.0303828155436126	1	1	1
594	1466	train	14550	0.011293634496919919	4.321047160418193	0	0	1
248	266	train	1102	0.425531914893617	7.621297315384302	1	1	1
1466	1471	train	135	0.4117647058823529	2.200405664089838	1	1	1
660	1086	train	12516	0.006679389312977099	3.1301347055917823	1	0	1
294	331	train	200	0.1111111111111111	0.8851100222734325	1	1	1
511	519	train	90	0.0	0	1	0	1
594	1271	train	5820	0.003083247687564234	1.2852875193287294	0	0	1
134	660	train	5215	0.0019120458891013384	0.3294418984878353	0	0	1
562	1354	train	861	0.015625	0.2892938475713808	0	0	1
222	223	train	70	0.21428571428571427	1.1433314065664157	1	1	1
766	769	train	20	0.0	0	1	1	1
660	934	train	11473	0.0066857688634192934	2.9898927237134516	0	0	1
1240	1254	train	220	0.06666666666666667	0.5127263695082186	1	1	1
594	721	train	6790	0.0051440329218107	2.2535718911149307	0	0	1
41	598	train	138	0.0	0	0	0	1
28	562	train	2337	0.028985507246376812	0.7556769756160342	0	0	1
640	1280	train	5325	0.0018726591760299626	0.6487081501963391	0	1	1
49	353	train	806	0.041666666666666664	0.8255214373262721	1	1	1
1191	1208	train	144	0.1111111111111111	0.8230597455654054	1	1	1
1359	1488	train	24	0.0	0	1	1	1
99	320	train	286	0.15625	2.188028800366951	1	1	1
555	1326	train	1145	0.017391304347826087	0.9909716052611326	1	1	1
111	660	train	78225	0.04681647940074907	17.25738036052516	0	0	1
211	213	train	55	0.14285714285714285	0.2873448603794093	1	0	1
49	361	train	992	0.0684931506849315	1.3068152761206555	1	1	1
640	975	train	11715	0.0027958993476234857	0.934216769883879	0	0	1
628	632	train	77	0.2857142857142857	0.6615400452485642	1	1	1
157	224	train	186	0.027777777777777776	0.43429448190325176	1	1	1
594	893	train	5820	0.005149330587023687	1.4843035409019751	0	0	1
658	709	train	15	0.14285714285714285	0.14345699643936355	1	1	1
594	1029	train	4850	0.0020554984583761563	0.4324268721178384	0	0	1
56	112	train	810	0.14	1.8476115657280843	1	0	1
38	83	train	1645	0.06493506493506493	0.9823228798175496	1	1	1
150	660	train	5215	0.0028708133971291866	0.5825267677651522	0	0	1
518	640	train	6390	0.0018709073900841909	0.5497282647420169	0	0	1
594	1054	train	5820	0.003083247687564234	0.9730286359637981	0	0	1
553	640	train	4260	0.0	0	0	0	1
93	640	train	3195	0.0	0	0	1	1
562	660	train	128289	0.08768656716417911	45.33304560807016	0	0	1
660	1179	train	3129	0.0019157088122605363	0.7667409181909469	1	1	1
560	1191	train	600	0.11363636363636363	1.9860492357669586	1	0	1
561	1306	train	184	0.02040816326530612	0.14345699643936355	1	0	1
556	958	train	1308	0.013574660633484163	0.5847521485373637	1	1	1
569	640	train	5325	0.0018726591760299626	0.49638590296205815	0	1	1
1355	1356	train	24	0.0	0	1	1	1
115	660	train	6258	0.0019102196752626551	0.3532118210954755	0	1	1
31	216	train	1037	0.16417910447761194	2.9171724334536346	1	1	1
966	1016	train	14	0.0	0	1	1	1
660	993	train	4172	0.0009560229445506692	0.5581106265512472	0	0	1
1091	1108	train	98	0.3125	1.3619042019193666	1	1	1
594	1173	train	2910	0.00102880658436214	0.28853900817779266	0	0	1
248	264	train	304	0.15	1.186550955129149	1	1	1
504	523	train	45	0.2727272727272727	0.5325511288796454	1	1	1
45	1358	train	644	0.09090909090909091	1.1288688967243439	1	0	1
489	660	train	5215	0.0028708133971291866	0.7449497530662029	0	0	1
1135	1141	train	42	0.4444444444444444	0.8116740257006956	1	1	1
660	921	train	5215	0.0019120458891013384	0.5220184835160173	0	0	1
790	810	train	30	0.375	0.4327508440107444	1	1	1
640	1072	train	11715	0.005607476635514018	2.9965646681305262	0	0	1
633	660	train	6258	0.0028680688336520078	0.5176521813085185	0	0	1
188	594	train	4850	0.0020554984583761563	0.560920255364292	0	1	1
373	375	train	35	0.3333333333333333	0.5345399093812113	1	1	1
308	314	train	246	0.0	0	0	0	1
661	1263	train	128	0.09090909090909091	0.2873448603794093	1	1	1
31	307	train	2074	0.1728395061728395	3.6609606160839205	1	1	1
163	164	train	140	0.3333333333333333	1.8587604923978565	1	1	1
59	364	train	741	0.11538461538461539	1.5183016572537016	1	1	1
88	105	train	675	0.5757575757575758	5.389081790511498	1	1	1
401	640	train	4260	0.0009363295880149813	0.4170323914242463	0	1	1
562	1089	train	738	0.015748031496062992	0.2892938475713808	0	0	1
530	1058	train	671	0.058823529411764705	0.7396785204408793	0	0	1
24	33	train	735	0.09803921568627451	0.8961127075491679	1	1	1
63	640	train	9585	0.004677268475210477	1.7215480537929173	0	0	1
660	1152	train	4172	0.0009560229445506692	0.28853900817779266	1	0	1
585	946	train	252	0.027777777777777776	0.14388786394004577	1	0	1
70	307	train	238	0.025	0.24627854581449443	1	0	1
594	1332	train	8730	0.0030737704918032786	0.8068133147176049	0	0	1
296	320	train	364	0.08108108108108109	0.8561883788246487	0	0	1
548	640	train	6390	0.0028089887640449437	0.5579646333594357	0	0	1
1	307	train	1700	0.09090909090909091	1.7904757357569583	1	1	1
170	175	train	15	0.3333333333333333	0.8575492176952633	1	1	1
101	187	train	35	0.0	0	0	0	1
673	791	train	1218	0.01951219512195122	0.6167867588672447	1	1	1
705	708	train	20	0.2857142857142857	0.2888629800706986	1	1	1
562	1428	train	615	0.015873015873015872	0.2892938475713808	0	0	1
266	288	train	261	0.08571428571428572	1.180707481029888	1	0	1
288	312	train	117	0.29411764705882354	1.4145652468532623	1	1	1
640	643	train	3195	0.001876172607879925	0.6649228491926256	0	0	1
92	640	train	5325	0.0009354536950420954	0.2473379469500514	0	0	1
594	1489	train	5820	0.003083247687564234	1.0184599665320373	0	0	1
594	1484	train	9700	0.005128205128205128	1.791660930242064	0	0	1
17	365	train	322	0.05714285714285714	0.5440434510912142	1	1	1
594	944	train	12610	0.007172131147540984	2.8387315550489816	0	0	1
556	1048	train	1308	0.013574660633484163	0.7234875117032984	1	1	1
660	1432	train	2086	0.0	0	1	1	1
556	680	train	1962	0.02252252252252252	1.8061058525628895	1	1	1
1205	1232	train	138	0.11538461538461539	0.721639342282661	1	1	1
157	199	train	279	0.08108108108108109	0.6348392363318922	1	1	1
330	660	train	43806	0.024551463644948063	7.355872414633002	0	0	1
660	1457	train	2086	0.0	0	0	1	1
324	594	train	5820	0.002053388090349076	0.7484058606430383	0	0	1
660	1506	train	5215	0.0019120458891013384	0.6593043260010858	1	0	1
530	1128	train	488	0.045454545454545456	0.5942725368095442	0	0	1
640	793	train	6390	0.0028089887640449437	1.1373265408301725	0	0	1
640	1006	train	7455	0.0009337068160597573	0.43429448190325176	0	0	1
660	1322	train	16688	0.009532888465204958	4.493450677053357	0	0	1
59	286	train	1053	0.13793103448275862	1.8963842381816627	0	0	1
1	640	train	53250	0.022935779816513763	7.005771055686843	0	0	1
1125	1126	train	50	0.36363636363636365	0.7014216297987992	1	1	1
447	594	train	14550	0.006128702757916241	2.3518457953779177	0	0	1
395	733	train	76	0.09523809523809523	0.8652353843845275	1	1	1
55	355	train	736	0.16981132075471697	2.3516735469254364	1	1	1
1318	1362	train	936	0.04477611940298507	0.7653200132258287	0	0	1
1211	1328	train	522	0.03076923076923077	0.48308026833447215	1	0	1
609	660	train	12516	0.008604206500956023	3.6640590223746505	0	0	1
1066	1077	train	147	0.0	0	1	1	1
202	660	train	6258	0.003827751196172249	1.3634359887965746	0	0	1
1049	1060	train	42	0.08333333333333333	0.14388786394004577	1	1	1
336	337	train	70	0.3076923076923077	1.3465459052838467	1	1	1
587	640	train	2130	0.0	0	0	1	1
930	942	train	77	0.2	0.6662680420693605	1	1	1
505	542	train	20	0.0	0	0	0	1
640	1058	train	11715	0.005607476635514018	1.9638244378056207	0	0	1
538	594	train	5820	0.00411522633744856	0.9729361957564	1	0	1
594	1037	train	6790	0.0051440329218107	1.0711218703683365	1	0	1
187	1307	train	189	0.0	0	1	1	1
660	1059	train	6258	0.0028680688336520078	0.5176521813085185	0	0	1
617	911	train	140	0.22727272727272727	0.8472584809308166	1	1	1
549	1509	train	205	0.06976744186046512	0.7697613270336865	0	1	1
151	660	train	5215	0.0009551098376313276	0.14540598363133506	0	0	1
660	1424	train	11473	0.0028544243577545195	0.9695717107858668	0	0	1
640	644	train	5325	0.0028116213683223993	1.2338873098171375	0	0	1
163	640	train	14910	0.005591798695246971	2.139448783404329	0	0	1
466	660	train	4172	0.0028735632183908046	0.974601640864399	0	0	1
594	1424	train	10670	0.0040941658137154556	1.2869825799983785	0	0	1
562	992	train	492	0.007936507936507936	0.14540598363133506	0	1	1
51	660	train	41720	0.023629489603024575	7.383437903583403	0	0	1
556	1127	train	1090	0.00904977375565611	0.3316672792600468	1	1	1
333	660	train	10430	0.0057306590257879654	2.2731056599121717	0	0	1
17	368	train	414	0.10810810810810811	1.1971012034563884	1	1	1
651	741	train	189	0.13333333333333333	0.6611091777478821	1	1	1
1282	1288	train	56	0.15384615384615385	0.39188249483783266	1	1	1
843	896	train	90	0.21052631578947367	0.9908614705619916	1	1	1
316	331	train	160	0.12	0.6682170292613321	1	1	1
55	418	train	414	0.0784313725490196	1.021347784979319	0	0	1
51	340	train	680	0.14	1.6930020105853822	1	1	1
417	1306	train	368	0.038461538461538464	0.6573553388091142	0	0	1
130	330	train	168	0.022222222222222223	0.30341307554227914	0	0	1
660	1194	train	19817	0.010466222645099905	6.752105655265095	0	0	1
1191	1194	train	456	0.2647058823529412	3.3612840544088005	1	1	1
846	898	train	95	0.2	1.157966729081044	1	1	1
854	898	train	190	0.16	0.9439333675506741	1	1	1
660	762	train	8344	0.0038204393505253103	1.4222599037085204	0	0	1
640	1130	train	7455	0.003745318352059925	0.9922591152626874	0	0	1
126	594	train	39770	0.02535496957403651	6.589541792544284	0	0	1
555	1116	train	1374	0.017316017316017316	0.6209611268314277	0	0	1
276	367	train	408	0.05128205128205128	0.5775924121609104	1	1	1
555	731	train	1374	0.017316017316017316	0.6209611268314277	1	1	1
660	1310	train	6258	0.003827751196172249	0.8783259415307594	0	0	1
673	1048	train	1218	0.024509803921568627	1.0489194433614133	1	1	1
1386	1422	train	64	0.14285714285714285	0.389735542253858	1	1	1
914	929	train	55	0.14285714285714285	0.8727686069953721	1	1	1
584	660	train	3129	0.0009569377990430622	0.3789231816899512	1	0	1
310	320	train	156	0.14285714285714285	1.0904462443118077	1	1	1
450	540	train	180	0.12	0.617752586324432	1	1	1
549	752	train	205	0.045454545454545456	0.2888629800706986	0	0	1
594	883	train	10670	0.009259259259259259	2.671497652416311	0	0	1
501	1313	train	54	0.15384615384615385	0.45331842292089125	1	1	1
1065	1470	train	160	0.12121212121212122	0.8226220892620244	1	1	1
560	594	train	24250	0.01634320735444331	7.635985124093535	0	0	1
51	270	train	1480	0.04054054054054054	0.5296437309040904	0	0	1
640	1077	train	7455	0.002806361085126286	1.3163356929172942	0	0	1
640	859	train	8520	0.0009328358208955224	0.2473379469500514	0	0	1
40	114	train	989	0.047619047619047616	0.6669746542118016	1	1	1
68	424	train	406	0.08333333333333333	1.6679967068249768	0	0	1
932	940	train	55	0.14285714285714285	0.5990074772534644	1	1	1
660	900	train	5215	0.0028708133971291866	0.8531445446401713	0	0	1
640	1062	train	4260	0.0	0	0	1	1
660	1062	train	4172	0.0019138755980861245	0.6593043260010858	1	1	1
615	1048	train	78	0.35714285714285715	0.8472584809308166	1	1	1
660	899	train	10430	0.0057306590257879654	1.680935012116367	0	0	1
515	594	train	6790	0.0041109969167523125	0.7018524972994815	1	0	1
1388	1407	train	81	0.2	1.032871091656034	1	1	1
118	660	train	4172	0.0009560229445506692	0.2473379469500514	0	0	1
423	733	train	95	0.043478260869565216	0.14388786394004577	1	1	1
596	640	train	7455	0.002806361085126286	0.5579646333594357	0	0	1
640	1399	train	3195	0.0	0	1	0	1
135	291	train	576	0.06666666666666667	2.0546179746912636	1	1	1
407	660	train	3129	0.0009569377990430622	0.14540598363133506	0	1	1
1336	1337	train	406	0.031746031746031744	0.5223801781293147	1	0	1
219	220	train	49	0.16666666666666666	0.5852207800151685	1	1	1
23	660	train	12516	0.004761904761904762	1.4594317874883413	0	0	1
388	813	train	165	0.11764705882352941	1.3637994082524398	1	1	1
402	417	train	48	0.5555555555555556	1.2274937292192718	1	1	1
660	870	train	7301	0.0038240917782026767	1.2968308133938273	0	0	1
125	330	train	1554	0.16176470588235295	2.5004849611348248	1	1	1
979	980	train	91	0.17647058823529413	0.8027613224404493	1	1	1
594	848	train	6790	0.0051440329218107	1.522700753883697	0	0	1
1402	1425	train	92	0.08	0.9947966893327386	1	1	1
533	673	train	1015	0.0196078431372549	0.6590481981101333	1	1	1
477	594	train	4850	0.001026694045174538	0.14388786394004577	0	0	1
19	88	train	875	0.07142857142857142	0.8545876744285208	1	1	1
291	332	train	576	0.03896103896103896	0.5942725368095442	1	1	1
31	65	train	488	0.078125	0.9125857284131749	1	1	1
869	896	train	108	0.14285714285714285	0.4327508440107444	1	1	1
306	319	train	48	0.14285714285714285	0.7630086476854399	1	1	1
594	768	train	4850	0.0030864197530864196	0.5136422144787982	1	1	1
1215	1328	train	464	0.047619047619047616	0.8855098727163169	0	1	1
861	863	train	20	0.2857142857142857	0.38344397968706434	1	1	1
640	1470	train	5325	0.0018726591760299626	0.6784102534290728	0	0	1
22	640	train	4260	0.0	0	0	0	1
649	1408	train	135	0.09090909090909091	0.9690179556831694	1	1	1
660	862	train	5215	0.0019120458891013384	0.5060797438535759	0	0	1
458	660	train	5215	0.0028708133971291866	0.7449497530662029	0	0	1
493	640	train	4260	0.0009363295880149813	0.269282508064391	0	1	1
1293	1366	train	448	0.03225806451612903	0.389735542253858	1	1	1
594	1197	train	6790	0.0020512820512820513	0.6585522607989096	0	0	1
640	1168	train	3195	0.0	0	0	0	1
1319	1339	train	230	0.04081632653061224	0.39654186571668043	1	1	1
537	546	train	54	0.25	0.4745814157529508	1	1	1
1065	1350	train	192	0.11764705882352941	0.8226220892620244	1	1	1
345	355	train	640	0.3023255813953488	3.4460813693611367	1	1	1
308	368	train	738	0.11320754716981132	1.6448606892356865	1	1	1
18	660	train	38591	0.01599247412982126	4.690194095140407	0	0	1
638	660	train	14602	0.011483253588516746	6.2707632788425975	1	0	1
594	1013	train	6790	0.0051440329218107	1.2806254261258658	1	0	1
335	594	train	9700	0.004098360655737705	1.1565029991280702	0	0	1
95	660	train	8344	0.004780114722753346	1.802381911150441	0	0	1
640	743	train	12780	0.0065420560747663555	2.514538676830528	0	0	1
1193	1203	train	90	0.5833333333333334	2.3841484106572737	1	1	1
494	594	train	4850	0.004119464469618949	1.4760044801647467	0	0	1
6	83	train	1995	0.05747126436781609	1.156838774413041	1	1	1
393	471	train	200	0.046511627906976744	0.2873448603794093	1	1	1
594	911	train	6790	0.0051440329218107	1.0356606979948155	1	0	1
556	900	train	1090	0.00904977375565611	0.669108629783671	1	1	1
127	660	train	8344	0.004780114722753346	1.304077605867244	0	0	1
594	1337	train	56260	0.04154002026342452	16.35821662731163	0	0	1
594	1259	train	1940	0.0010298661174047373	0.14388786394004577	1	1	1
177	640	train	11715	0.0037313432835820895	1.8017003260082647	0	0	1
68	367	train	986	0.07142857142857142	1.2810277928287268	1	1	1
111	365	train	1050	0.05952380952380952	1.2734208501228563	1	1	1
744	1157	train	96	0.06060606060606061	0.701998490491293	1	1	1
814	1306	train	368	0.08	1.5343949542641624	1	0	1
555	625	train	1374	0.01293103448275862	0.7424644736928281	1	1	1
38	344	train	752	0.06779661016949153	0.9351791053524345	1	1	1
594	1226	train	7760	0.004106776180698152	0.9922591152626874	1	0	1
607	690	train	52	0.0625	0.14540598363133506	1	1	1
1008	1011	train	72	0.13333333333333333	0.5243291653212863	1	1	1
606	660	train	5215	0.0028708133971291866	0.8581373660166203	1	0	1
640	1493	train	3195	0.0009372071227741331	0.40242960438184466	0	1	1
660	884	train	5215	0.0028708133971291866	1.0283379224134523	0	0	1
827	928	train	144	0.07142857142857142	1.0383673259838582	1	1	1
40	89	train	184	0.19230769230769232	1.554946937395409	1	1	1
129	351	train	918	0.11290322580645161	1.7958929597524051	1	1	1
156	660	train	2086	0.0	0	0	1	1
932	1362	train	572	0.016129032258064516	0.5581106265512472	0	0	1
555	1225	train	916	0.004310344827586207	0.14345699643936355	1	1	1
37	102	train	2750	0.11702127659574468	2.856927479393486	1	1	1
