mS#id1	mS#id2	mD#data	C#e2v-0	C#e2v-1	C#e2v-2	C#e2v-3	C#e2v-4	C#e2v-5	C#e2v-6	C#e2v-7	C#e2v-8	C#e2v-9	C#e2v-10	C#e2v-11	C#e2v-12	C#e2v-13	C#e2v-14	C#e2v-15	C#e2v-16	C#e2v-17	C#e2v-18	C#e2v-19	C#e2v-20	C#e2v-21	C#e2v-22	C#e2v-23	C#e2v-24	C#e2v-25	C#e2v-26	C#e2v-27	C#e2v-28	C#e2v-29	C#e2v-30	C#e2v-31	C#e2d	cD#class
41	82	train	0.018558132	0.07956946	0.01341601	0.03769711	-0.03731376	0.07299151	0.4088552	0.22250971	-0.032665785	0.024222746	0.13041012	0.15914275	-0.005605825	0.029159043	-0.0059852516	0.22260182	0.0061713434	0.0011294662	-0.010376988	0.49582592	0.20510612	0.4092954	0.049112614	0.22590235	0.22477601	-0.0024511388	0.026673403	0.17584357	-0.078908056	0.016572393	0.13636082	0.004738728	3.223334956797771	1
76	113	train	-0.016268848	-0.0077226446	-0.057995178	0.020115823	0.00053224695	0.061420772	0.034140937	0.23027667	0.06911919	0.0029980533	0.14371248	0.30955446	0.028849084	0.03205677	0.12277302	0.3436059	0.0026855513	-0.028278057	0.20930651	0.06907294	0.067371726	0.30552524	0.15543827	0.03197636	-0.029482577	0.54605836	0.16237646	0.048080843	0.0136108715	0.26557133	0.026563957	0.10016009	3.263206624716986	1
62	100	train	-0.011940097	0.25751364	0.04318701	0.035149496	0.014686861	0.24349949	0.0031962665	0.056967326	-0.11212508	0.06512434	0.06146476	0.16264686	-0.0033015842	0.4285408	0.06203264	-0.000279392	0.100696534	0.02456462	0.112216435	0.015005503	0.21928416	0.43954393	0.26910996	-0.010968648	0.03008871	0.0036222858	0.21303108	0.21752396	0.4979397	0.0026825422	-0.06341785	0.001555552	3.378841829369776	1
87	88	train	-0.0452152	-0.009757037	-0.002250067	-0.058424354	0.052578025	0.15546635	0.31523734	-0.013304942	0.02792715	-0.012727251	0.27863967	-0.053043608	-0.020432701	0.052964248	0.3568764	0.14239112	0.00011531544	0.013584902	0.0077267652	0.0032917473	-0.012881605	-0.01322671	0.21615165	0.0067231003	0.001969865	0.55023515	0.3482165	-0.03726779	0.025523795	0.011838163	-0.0021823184	-0.007496652	2.2792470331842196	1
7	101	train	-0.11378473	-0.060494773	0.0025634915	0.16052729	-0.0025571906	0.10664826	0.2074827	-0.06537644	0.2594109	0.1619007	0.16856577	0.30214643	-0.027257383	0.10948192	-0.024493193	-0.04776208	0.01596257	0.05100617	0.050079	0.03597217	0.50872093	0.09301775	0.6141878	-0.010904492	0.012209254	0.048224453	-0.024151338	-0.014719604	0.104519814	0.112271555	0.0012300721	0.020466562	2.755094305961393	1
46	110	train	0.007127688	0.0059497408	0.001887245	0.56344575	-0.005978022	0.15101631	0.009743794	0.046412095	0.09077397	-0.027629435	0.14300247	0.057872605	0.19998834	0.018976174	0.103759676	0.054996613	0.081941	0.08585432	0.45777762	0.016246265	-0.012627735	0.031957407	0.22780378	-0.0022755049	0.19192687	0.07586778	0.31497163	0.023052758	0.32587668	0.008832987	0.40487477	0.3543567	4.007782335509546	1
60	61	train	-0.027407618	-0.024140697	0.024016948	-0.035577923	-0.022930272	0.006733134	0.072352104	0.0051589105	0.035037603	-0.064129844	-0.0010720944	0.14433834	-0.0016002067	0.08223117	-0.15164071	0.0031921228	0.014345034	0.011972642	0.18324359	0.07374303	0.0011897114	0.7551933	0.37941784	-0.013064952	-0.061374072	0.21976666	-0.006942777	-0.022743028	0.02900248	0.0769551	0.027795522	0.0114702	1.7245312366867438	1
105	115	train	-0.02625304	0.059282187	-0.020038735	0.045186874	0.024059637	0.07681834	0.43582657	0.2042523	-0.08083396	-0.001303886	0.23795187	-0.02041631	-0.009037753	0.01645117	-0.08807122	-0.0016865163	-0.0094159	-0.18895277	-0.007846422	0.03576006	0.12206319	-0.013020841	0.7389232	0.019463727	0.080660865	0.007102281	0.0237434	-0.0060017263	-0.00052041316	-0.006362528	0.091828674	0.0009470485	1.7405593704315834	1
21	22	train	0.017232696	-0.0010055791	0.06200675	0.0035252518	0.06266893	0.009510371	0.2596283	0.33277392	-6.4002095e-05	-0.033391092	0.07843391	0.0252205	0.0032927385	0.124409	0.19917749	-0.040519826	0.10667639	0.0011678294	0.012646604	-0.02796487	-0.03433195	0.43326852	0.015435106	0.04428247	0.092774026	-0.07699077	-0.18700257	0.13109697	-0.02922347	0.3246543	0.049864184	-0.11826613	1.8409860063329688	1
97	114	train	0.31582576	0.03679209	0.050730925	0.036863122	0.024766391	0.07504997	0.02449449	0.23249957	0.035614856	0.23339657	0.04851674	5.4692115e-05	-0.062287245	0.15784496	0.34137532	0.13148619	-0.025236906	-0.022530241	-0.013854605	-0.011834464	0.0427543	0.48355436	0.21839733	-0.010056394	0.0134918215	0.4834575	0.4540553	0.20769145	0.021437544	0.1922396	0.07706244	0.006975666	3.8006291237761616	1
2	110	train	-0.0034161983	0.01094416	0.20829727	0.51837045	0.048715364	0.30312264	0.08338101	0.022857413	0.10744795	0.044392157	0.42424282	0.05134221	0.094995946	0.051376127	0.09307353	0.07799698	0.1183895	0.032241996	0.20569085	0.011816821	0.06570499	-0.007762202	0.25369433	-0.00027652198	0.0019389567	0.12272803	0.041482754	-0.06296344	0.41172907	0.022344863	0.35105923	0.13657404	3.8415330878051464	1
3	48	train	0.04717615	0.12374909	-0.041678246	-0.021293117	0.0719947	0.028123247	0.38272512	-0.0055953097	0.12560277	-8.444659e-05	0.18950342	0.32711917	0.033755954	0.17889106	0.033204507	-0.010056991	-0.01575732	-0.002521647	0.07929074	-0.011249169	0.43719125	0.2795925	0.39895725	-0.021356612	0.040065076	0.028966118	-0.005551155	-0.03182996	0.110732265	0.07174223	0.041233737	-0.011856563	2.850785827184154	1
4	103	train	0.0026954857	0.06646182	0.03675781	0.0016665547	-0.0181968	0.1452534	0.53140324	0.016319513	0.052520208	-1.471634e-05	-0.0029113977	0.44459692	-0.006784357	0.0040831794	-0.0050868904	-0.13324422	0.004763658	0.016854193	-0.04819036	0.68634677	0.042876717	0.1572379	0.06019534	0.28260827	-0.02956292	0.056971442	-0.01874888	0.0489078	0.037701588	0.040668003	0.26545167	0.00012881	2.739729759644433	1
54	87	train	-0.0021810816	-0.015948037	-6.5976936e-05	0.1321909	-0.04622646	0.23715706	0.31360015	0.054353796	-0.18157178	-0.02977837	0.1896386	0.43283704	0.14997523	-0.027350701	0.0817212	0.17671068	-0.0051270896	0.1636236	0.015764697	-0.026037429	0.035665747	-0.0029368484	0.29896197	0.00045140026	0.006776289	0.14805518	0.07423833	-0.024659915	0.009952615	-0.054954734	0.0036952763	0.0063341996	2.1148655329816393	1
59	89	train	-0.04186601	0.057001542	-0.003194712	0.04841626	0.029326309	0.11565409	0.13325615	0.095592655	0.3172335	0.08543341	0.02134173	0.17709391	-0.01248251	-0.03042275	0.036871314	-0.07789653	-0.01313906	-0.13977103	0.27377	-0.002271986	-0.020699369	-0.0077940887	0.4535245	0.44345865	-0.031011812	0.075200155	0.013299785	-0.067190714	-0.024415735	0.057892915	0.026587557	0.13832882	2.127126951236278	1
41	99	train	0.04632905	0.1447649	0.015134379	0.03408283	0.023495315	-0.012876085	0.28552273	0.2724654	0.009792552	0.07747342	0.02910712	0.39280435	-0.0027143122	-0.0019134621	-0.012678292	0.25678957	0.0011833959	0.00060418487	-0.029176347	0.88662356	0.110336035	0.22752407	0.03725147	0.21205278	0.22007273	-0.018652907	0.0955908	0.114071816	0.07365748	0.0011512641	0.13162723	0.00041551815	3.6219125567295123	1
57	71	train	0.44846326	0.07236109	0.013990454	0.074967235	-0.0001381624	0.0938809	0.064139344	0.042487312	0.16023982	0.005868577	-0.013029596	0.033311915	-0.0017158876	0.10816896	0.1279298	0.1526294	-0.0069496697	0.020621704	-0.023776665	-0.009232341	-0.0007906612	0.4979675	0.44689104	-0.04044592	0.034327906	0.1776105	0.5857043	0.17640041	0.12271558	0.042421717	0.022747582	0.01235503	3.442122473847121	1
17	68	train	-0.04378383	0.22020349	0.003367135	-0.01192896	-0.027786333	0.0786925	0.3726151	0.13819733	0.02379955	0.006308226	0.8374384	-0.103248104	-0.0035790089	0.0006774434	0.020126464	0.024372311	0.024201607	-0.048237294	-0.0071716504	0.0046416265	0.30550212	-0.04571444	0.32598168	-0.0063939765	-0.026919791	0.066843085	0.031122675	-0.039738804	0.022757694	0.06433478	0.021249257	-0.039264396	2.188665887399111	1
28	97	train	0.27966452	0.031091308	0.096407816	0.16852403	0.030642617	0.17681108	0.12243014	0.14159513	0.14571929	0.19490539	0.04306732	5.8133763e-05	-0.045280233	0.32823756	0.2775687	0.26649806	0.007946825	-0.0031045205	-0.009710668	-0.0057694707	0.048759416	0.47218588	0.26697278	0.034679808	0.028286915	0.14023295	0.6417375	0.19611005	0.018588116	0.073291294	0.100586556	0.019482618	4.288216925368033	1
8	22	train	-0.007503976	0.029681813	0.05251495	0.00035579072	0.04278814	-0.011214508	0.24346495	0.40290388	0.11223299	0.09451586	0.110179916	0.035463203	0.019595364	-0.11956293	0.085980594	-0.0015653783	0.30024165	0.049494278	0.006389275	0.039023858	0.510183	0.18805172	0.018665167	0.077132314	0.22897477	0.11033886	-0.010447798	0.040091168	0.28188637	0.21704116	-0.0067619993	-0.049219284	3.09091514791362	1
49	93	train	0.04399596	0.035845704	-0.010403284	0.040536255	-0.019199464	0.12327592	-0.038001288	0.09748723	0.025892507	0.26462296	0.04863867	0.6009496	0.17511366	0.12039778	0.002509053	0.20268486	0.00086044386	0.16001321	0.12484626	0.07586049	0.008305633	0.19999051	0.12358665	0.11094623	-0.100449026	0.1539809	0.10593005	0.036923792	-0.0022260433	0.38561872	-0.012343497	0.0020110658	3.0882015037932433	1
25	85	train	0.022149274	0.48520592	0.12162033	-0.024476279	0.032926455	-0.019216288	0.13250008	0.003150467	0.026575528	-0.03327599	0.08503054	0.18403469	-0.026149744	-0.112594776	-0.0019031691	0.011688273	-0.028521724	-0.06943151	-0.11100597	0.30599234	-0.07655219	0.058963228	0.034130152	0.00019554152	0.34057605	0.6043204	0.16330448	0.02133397	-0.020252323	-0.036042817	0.08104164	0.028062029	2.183378608067869	1
84	111	train	0.011852365	0.2070409	-0.11139286	0.07674745	0.17629512	-0.0059824246	0.04352725	-0.16541539	0.24613413	-0.0078110723	0.13750944	0.35819143	0.08466059	0.022328993	0.09011052	0.02300887	0.026996138	-0.02629919	-0.01452584	0.076478966	0.042760663	7.1325725e-05	0.39322016	0.06058083	0.43320498	0.05652397	0.13967113	0.049520392	0.013645291	0.058239505	0.22611703	0.079253815	2.802264465870394	1
72	100	train	-0.042424403	0.13463543	0.022074416	-0.00026043915	-0.036604825	0.29191127	-0.030798683	0.06251969	-0.03076592	0.048134826	0.018775428	0.06346207	0.0005527388	0.34910116	0.100333765	-0.013594018	0.0138685	0.022401027	0.11802351	0.06338699	0.6790828	0.43047646	0.12169433	-0.014097323	0.12416164	-0.0005564705	0.051380876	0.30387664	0.5585773	0.009173068	0.1140679	0.07132145	3.6038912057119887	1
17	24	train	-0.017256968	0.40812597	0.096088104	0.025978055	-0.0031276103	-0.002383855	0.25654274	0.21953478	0.0032650856	-0.020687902	0.9760511	0.027583977	-0.0035541453	0.01187634	-0.004398936	0.14270312	-0.0057041934	0.020351913	0.17605275	0.0022719784	0.37133625	0.0109058535	0.17597818	-0.0068265717	-0.019241419	-0.09859818	-0.06614513	-0.02747997	-0.011010426	0.0714321	0.021889659	0.05282469	2.7843773318454623	1
80	81	train	0.013811638	0.02479147	0.04551404	-0.019661814	0.09741835	0.012166093	0.055419676	0.11934051	0.34665182	0.4980787	0.3307883	-0.024333144	0.0774198	0.045206893	0.102237135	0.06604349	-0.008667536	0.00045162914	0.019395845	-0.026025364	0.038349167	-0.02833967	0.11922462	0.15766668	0.004703762	0.10160043	0.21459334	0.07432638	0.14876479	0.04476563	0.05136495	0.12987906	2.8329466945433524	1
23	79	train	-0.00735276	0.28861138	0.34286088	0.034170713	0.010382918	-0.0018868641	0.39505148	0.45204863	0.11113134	0.14384913	0.48232308	0.021073217	-0.0059407377	-0.027117208	0.014736627	-0.039387163	0.1634073	0.13140015	0.1047691	0.09622571	0.15989348	0.19308397	0.027785465	0.0702718	0.07071273	-0.01200595	0.10107375	0.21305522	0.17919473	0.08798143	0.044151857	-0.038175758	3.807379662641324	1
46	104	train	0.05577542	0.023803009	-0.0019044302	0.36823428	-0.0050682435	0.15055367	-0.020896628	0.02668387	0.04388417	0.017653652	0.054106705	0.30129147	0.26169854	0.022701213	0.014739441	0.19223748	0.045835402	0.13957079	0.34628445	-0.043981962	-0.013183736	0.062791586	0.13179861	-0.007280743	0.14693479	0.026683113	0.5854998	-0.028652478	0.33572486	0.020184305	0.36605552	0.12167672	3.7414346645819023	1
35	95	train	0.06399787	0.0058056237	0.29781866	0.044559926	0.012053842	0.3865899	0.008512781	-0.035724785	0.017417885	0.32536533	-0.06268375	-0.023882274	0.012694837	0.21372315	-0.08577148	-0.0045292075	0.000827717	0.025517302	-0.018161636	-0.0255405	0.06121841	0.09413517	0.026061906	0.21840447	0.016861426	0.29824772	0.18933432	0.37225354	0.33243203	0.10299553	0.05569846	0.14596304	3.0721972453175113	1
6	53	train	-0.045138434	0.18955468	0.052178375	-0.0027401226	0.00045206212	0.021183347	0.6158516	0.06905667	-0.007861395	-0.002685285	0.12514031	0.45109317	-0.009235557	0.0058984915	0.00927045	0.19772635	-0.030902833	-0.052011166	0.011623526	0.55071086	0.09752923	0.0850198	0.051985092	0.4011509	0.00471908	0.15520127	-0.00038003374	0.038445175	0.004323137	0.047673386	0.20141155	0.01373446	3.249978126375936	1
49	92	train	0.027394768	0.009799112	-0.11220776	0.09500854	0.008397521	0.035203166	-0.047784653	0.28087255	-0.01900272	0.24733791	0.26931864	0.3396134	0.06284825	-0.022650192	0.019534562	0.14491309	0.0718978	0.22973768	0.06940133	0.068934344	0.10358056	0.06651646	0.22448887	0.031752028	-0.06808217	0.21338423	0.20827952	-0.0018008562	-0.009835697	0.30592138	-0.005062197	0.01818184	2.865891300025396	1
68	115	train	0.027175933	0.10066009	-0.000835204	0.06662757	-0.015997311	0.18669552	0.3810012	0.18288758	0.06475646	0.0040297895	0.19469179	0.13081768	0.02078621	0.00022481142	0.09298795	-0.000396322	0.014764159	0.35929134	0.0015232742	0.015009913	0.124178216	0.031826694	0.80520755	0.036714267	0.32367206	-0.029569618	0.0052794092	0.1808558	0.004941761	0.04410562	0.024038061	-0.0024320022	3.3755202561005717	1
5	6	train	-0.00020087887	0.25370142	-0.079588085	0.002483909	0.0068815826	0.006264277	0.37379694	0.23198631	0.014086767	-0.015046168	0.4178497	-0.06355593	-0.027451105	0.016792491	-0.0025187524	0.24603996	-0.022448907	0.101298824	-0.031155962	0.41083694	0.07614211	-0.029614853	0.22779205	0.07322671	0.00032397214	0.06674343	-0.01910477	-0.024809645	0.0062135053	-0.13931674	0.0040554735	0.022823356	2.104527923875139	1
2	90	train	0.004266371	-0.036943387	-0.023207722	0.6506456	0.13339518	0.4035784	0.038514156	0.053917136	0.09560753	-0.026482588	0.39239725	0.35691196	0.09735719	0.092783384	0.059740502	0.19521183	0.13515906	0.03518603	0.20910828	0.010765386	0.00062564254	-0.009514295	0.23720752	-0.0006046281	0.0009268564	0.0051486907	0.06598877	0.007898244	0.34713876	0.05218033	0.19639418	0.073572725	3.854874352051411	1
57	66	train	0.20967862	0.014973356	0.016422447	0.0916854	0.005531575	0.12020457	0.1367638	0.13292232	0.10383096	0.007204287	-0.041329827	0.028088097	-0.0005259957	0.21054682	0.067802526	0.104838595	0.0075782086	0.025070015	0.015053639	0.013295189	0.0006516082	0.35685173	0.34042948	0.11547925	0.015907053	0.21856089	0.62660336	0.09371793	0.022525651	0.085680366	0.033848416	0.05101519	3.230905538366642	1
106	110	train	0.0032692736	0.007705755	-0.0059696655	0.48796582	0.02677979	0.3607964	-0.010631954	0.07983855	0.15798923	-0.022927606	0.29506612	0.05253713	0.2454498	0.029501589	0.17649028	0.076534614	0.17974165	0.07334459	0.6203424	-0.0065808785	-0.0019705936	0.015808562	0.18240587	2.4825196e-05	0.18329987	0.08068539	0.30200422	0.007553328	0.45847374	0.029451277	0.42853922	0.16028625	4.673804806872795	1
15	100	train	0.0062711695	0.2798436	0.009904164	0.05361324	0.16207133	0.34267986	0.0053186654	0.12204785	0.041397445	0.050589662	0.005332488	0.05012597	-0.0067312764	0.23457953	0.109132685	0.0006394291	0.10376182	0.0036693409	-0.102849714	0.05293178	0.66907793	0.31857884	0.29630226	-0.015224025	0.03155654	0.014309433	0.1405496	0.28007433	0.38532725	-0.004851171	0.07118664	0.03858804	3.74980471143499	1
22	112	train	-0.0053943773	0.077260256	0.09094708	0.0026899846	-0.018016439	0.0062056594	0.4452276	0.4948756	0.13616888	0.09382104	0.15192145	0.10542851	0.0035929787	0.13207899	0.052686304	0.029468704	0.19762355	0.024778841	0.04808449	0.012791435	0.14072846	0.1660455	0.009196856	0.088533916	0.38607025	0.11478653	0.08556226	0.16793339	0.119181715	0.30205232	0.027616456	0.034844134	3.7247923258692026	1
17	82	train	0.012073863	0.18485329	-0.013686717	-0.0149439	0.054598622	0.05671149	0.36868683	0.14589837	0.032298166	-0.007258815	0.6744859	-0.122478746	-0.007137857	0.02912156	0.009231182	0.26931626	0.04417331	-0.01516746	0.02215312	-0.056938633	0.35693148	0.2340241	0.085871644	-0.0114992345	-0.015971292	-0.019041637	-0.051359374	0.04745136	0.014907434	-0.15313393	0.12404617	0.13844116	2.4166577188298106	1
21	97	train	0.35172126	0.0017112455	0.054866266	0.16002186	0.056927264	0.06519219	0.19833365	0.15745015	0.00010636189	0.069692165	0.050315782	-0.00087752036	0.006146544	0.16202278	0.4514324	0.17369255	-0.03329063	-0.00068058126	-0.017531255	-0.024964692	-0.013010869	0.60930014	0.11665812	-0.030424576	0.026154276	0.12222422	0.35615805	0.13950495	-0.0069346586	0.33896455	0.09707927	0.03913228	3.6770935586755513	1
80	95	train	0.016613215	0.0020983436	0.2534793	0.021290662	0.016938725	0.30115557	0.0644486	-0.021307724	0.24193215	0.6078762	0.14067681	-0.05964608	0.028951058	0.07089281	0.10601615	-0.013094415	0.0050338055	0.0031410668	0.018103363	-0.021347228	0.027859375	0.047023274	0.024477273	0.12487462	0.011708071	0.29585633	0.13442694	0.40221104	0.33706596	0.037109174	0.055361822	0.18758702	3.4688132745213807	1
14	33	train	0.039627705	0.045338914	0.01862103	0.04076242	-0.005325559	0.022327768	0.12957282	-0.06557789	0.38012847	0.05652701	0.026203629	0.40055186	-0.01702368	0.06414148	-0.026209192	0.013964764	-0.0070834775	-0.004285499	-0.014899783	-0.0039012039	0.22871707	0.2830645	0.5353739	0.1421136	0.34151825	-0.056789584	0.012685153	0.0056397207	0.02763289	0.17797239	-0.01625024	0.072183914	2.847323200898245	1
27	43	train	-0.0067716385	0.14543828	0.16324162	0.003875736	0.10583544	0.17643899	-0.03348858	-0.040449377	0.016928578	-0.00798534	0.009471945	0.10140977	0.05807547	0.5977488	0.11803165	-0.0048811156	0.02942476	0.009235817	0.08480929	0.07403989	0.20187408	0.20300463	0.19078915	0.114694126	0.21301249	0.1138562	0.40225032	0.38055128	0.007656996	0.10167146	-0.051785078	0.09770484	3.57571048499085	1
3	16	train	0.04272848	0.083830446	-0.015193534	-0.032354414	-0.06165109	-0.007916404	0.33438337	-0.001129148	0.030188208	-5.8678757e-05	0.0743745	0.41665182	-0.044647794	0.01926236	-0.059663035	-0.0551496	-0.00186599	-0.00016091895	0.13294442	0.0020614814	0.33946922	0.39254102	0.68893975	-0.041492645	0.016231783	0.032233145	0.015366669	-0.09107107	0.15266028	0.04800408	0.0024410586	0.034021884	2.445979652351525	1
12	70	train	0.0021405646	0.27257976	0.0105985785	-0.017158793	0.17959039	0.038621515	0.38542452	0.6211897	-0.0049252994	0.020820398	0.107692905	0.018049378	0.16129844	0.0076450966	0.032935236	-0.03573508	0.0035230874	0.034114666	-0.08197513	0.1178909	-0.025277726	0.015698373	0.17843671	0.08852145	0.0057624443	0.36503577	0.11585374	0.21715364	-0.07124235	0.073901966	0.012466269	0.027952502	2.878583644051105	1
9	22	train	0.00029412445	0.0897768	0.15170372	0.0028807826	0.028741183	0.015451778	0.21303014	0.64730513	-0.0012412511	0.08287682	0.22720245	0.06213085	-0.0047115483	-0.06469978	0.046232805	0.027472777	0.16080245	0.054039843	-0.03296989	0.022607392	0.34248912	0.091065295	0.00834645	0.08153108	0.38725853	0.077841245	0.04253386	0.19617617	0.15537994	0.15743417	0.0040674503	0.10700909	3.380058968643425	1
54	115	train	-0.004424786	0.08904877	-0.00067823374	0.13490836	-0.019150674	0.30891788	0.23390302	0.08689403	0.17495133	0.014141639	0.079932384	0.3479843	-0.05594714	0.011338726	0.028269602	-0.0022268444	-0.024004793	0.3835329	0.0027578955	-0.057841953	-0.07412445	-0.024874562	0.6331807	-0.0036894751	0.32773	0.027627043	0.013467189	0.15541664	0.0013077813	-0.035767343	0.13873313	-0.0038902496	2.8874228268978186	1
32	55	train	-0.0043788035	0.24182802	0.0917838	0.041809414	0.07516849	0.15149191	-0.028380755	0.049898665	-0.026132258	0.41136864	-0.020193433	0.0058417893	0.006958213	0.20087563	0.042221192	-0.0014204108	0.028088525	0.092673615	-0.013368309	0.16483283	0.62505805	0.6222199	0.16040228	-0.036454827	0.03747819	0.059260096	0.09743462	0.39482558	0.42290208	-0.0019515118	0.15234852	0.05989965	4.1043894096510485	1
50	68	train	0.030228162	0.17009255	0.0018693911	0.13297184	-0.0041596023	0.18401623	0.2591298	0.103766024	0.037314568	0.0084674535	0.06752566	0.26569468	-0.025738735	-0.00043271633	0.061185054	0.0048432695	-0.011091954	0.3884988	-0.0031299526	-0.0022061283	0.10404642	0.009833219	0.7526289	-0.02155313	0.2969022	0.0069373534	0.0005245532	0.12572531	0.060693935	0.05008818	0.024721922	0.022563998	3.101957292004954	1
47	74	train	-0.038092937	0.06357223	-0.040144842	0.065086104	0.003978185	0.065956704	0.390206	0.008062107	0.43581772	-0.004338774	0.043768637	0.5555999	-0.010351221	0.002976152	-0.00275301	0.110994056	0.06127192	-0.021572912	0.010703486	0.0057176687	0.14607118	0.009541866	0.18681632	0.2649061	0.65787554	-0.0068890154	0.010946798	0.123723134	0.013069149	0.11142372	0.010734851	0.22332926	3.458006121683866	1
18	88	train	0.51674014	-0.031507906	0.089770526	0.03310649	-0.030233247	0.12740272	0.14183964	-0.0129332235	0.01635234	0.028278645	0.2401977	0.034583792	0.001204964	0.21813922	0.036711138	0.11292241	0.001407923	0.0026813163	-0.0030149743	0.0047428743	0.04122658	0.33615068	0.2024783	-0.03071829	0.03934043	0.3250321	0.40214995	0.19683819	-0.008662356	0.005745908	0.030528056	-0.010181387	3.058320628013462	1
