mS#id1	mS#id2	mD#data	C#preferential	C#jaccard	C#adamic_adar	C#distance	D#flpa	D#louvain	D#markov	D#sbm	cD#class
33	89	train	63	0.3333333333333333	1.963814645015908	2	1	1	1	1	1
1	27	train	110	0.0	0	3	0	0	0	0	1
7	22	train	64	0.06666666666666667	0.45511961331341866	2	1	1	1	1	1
6	64	train	99	0.3333333333333333	2.1897744379857493	2	1	1	1	1	1
44	66	train	81	0.2	1.5199073204772229	2	1	1	1	1	1
65	113	train	81	0.2	1.3494873107694914	2	1	1	1	1	1
3	102	train	70	0.0625	0.43429448190325176	2	1	1	1	1	1
17	27	train	110	0.23529411764705882	1.905035915959576	2	1	1	1	1	1
46	67	train	90	0.35714285714285715	2.1431705729260133	2	1	1	1	1	1
61	71	train	81	0.38461538461538464	2.285505271045898	2	1	1	1	1	1
44	45	train	81	0.0	0	3	0	0	0	0	1
60	64	train	99	0.25	1.8057420419682657	2	1	1	1	1	1
62	70	train	56	0.15384615384615385	0.8513268733274981	2	1	1	1	1	1
10	84	train	70	0.3076923076923077	1.837606919489673	2	1	1	1	1	1
5	90	train	54	0.0	0	3	0	1	0	1	1
48	86	train	54	0.25	1.3384475646582512	2	1	1	1	1	1
49	83	train	80	0.38461538461538464	2.1431705729260133	2	1	1	1	1	1
66	76	train	90	0.05555555555555555	0.48089834696298783	2	0	1	0	0	1
44	112	train	72	0.21428571428571427	1.4499163026461572	2	1	1	1	1	1
10	81	train	49	0.16666666666666666	0.8685889638065035	2	1	1	1	1	1
15	106	train	72	0.3076923076923077	1.852345907028002	2	1	1	1	1	1
31	34	train	80	0.2	1.344533708530089	2	1	1	1	1	1
19	33	train	90	0.0	0	3	0	0	0	0	1
33	105	train	63	0.45454545454545453	2.3393303978628275	2	1	1	1	1	1
31	99	train	80	0.2857142857142857	1.825432055493077	2	1	1	1	1	1
14	38	train	88	0.35714285714285715	2.306330402456065	2	1	1	1	1	1
26	61	train	81	0.058823529411764705	0.43429448190325176	2	1	1	0	1	1
27	95	train	88	0.26666666666666666	1.9405979327275014	2	1	1	1	1	1
40	52	train	42	0.18181818181818182	0.8685889638065035	2	1	1	1	1	1
30	101	train	56	0.25	1.3703124421796582	2	1	1	1	1	1
108	111	train	70	0.3076923076923077	1.8462571869032438	2	1	1	1	1	1
58	97	train	49	0.07692307692307693	0.5138983423697507	2	1	1	1	1	1
23	104	train	96	0.25	1.7492576117147323	2	1	1	1	1	1
9	22	train	88	0.11764705882352941	0.9360179602764065	2	1	1	0	1	1
40	107	train	42	0.18181818181818182	0.9481928242730024	2	1	1	1	1	1
96	112	train	72	0.0	0	3	0	1	0	0	1
9	104	train	132	0.35294117647058826	2.7283163961197134	2	1	1	1	1	1
29	94	train	63	0.23076923076923078	1.3494873107694914	2	1	1	1	1	1
73	88	train	90	0.46153846153846156	2.670672784948737	2	1	1	1	1	1
27	70	train	88	0.26666666666666666	1.9614230641376684	2	1	1	1	1	1
56	70	train	48	0.16666666666666666	0.872152004737665	2	1	1	1	1	1
51	111	train	90	0.46153846153846156	2.8740538716427455	2	1	1	1	1	1
34	42	train	48	0.07692307692307693	0.43429448190325176	2	1	1	1	1	1
6	32	train	72	0.3076923076923077	1.723478878065163	2	1	1	1	1	1
8	111	train	90	0.1875	1.391137573589825	2	1	1	1	1	1
11	104	train	96	0.0	0	3	1	0	0	0	1
0	35	train	80	0.0	0	3	0	0	0	0	1
12	38	train	88	0.26666666666666666	1.8512107891426461	2	1	1	1	1	1
53	83	train	120	0.375	2.702537662470144	2	1	1	1	1	1
73	114	train	110	0.5	3.143054488741161	2	1	1	1	1	1
86	87	train	90	0.0	0	3	0	1	0	0	1
12	85	train	64	0.3333333333333333	1.7873448336039046	2	1	1	1	1	1
89	103	train	49	0.2727272727272727	1.48291629805292	2	1	1	1	1	1
52	98	train	70	0.13333333333333333	1.013230239864666	2	1	1	1	1	1
80	86	train	72	0.0	0	3	0	0	0	0	1
9	23	train	88	0.35714285714285715	2.2155531716353183	2	1	1	1	1	1
27	76	train	110	0.23529411764705882	1.930814649609145	2	1	1	1	1	1
82	94	train	63	0.14285714285714285	0.9617966939259757	2	1	1	0	0	1
74	82	train	90	0.0	0	3	0	0	0	0	1
10	74	train	70	0.13333333333333333	0.8894140952166705	2	1	1	1	1	1
42	57	train	42	0.0	0	3	0	0	0	0	1
88	114	train	99	0.5384615384615384	3.201833217797493	2	1	1	1	1	1
6	55	train	90	0.0	0	3	0	0	0	0	1
0	4	train	80	0.2857142857142857	1.670788869133589	2	1	1	1	1	1
3	84	train	100	0.17647058823529413	1.4033124375864212	2	1	1	1	1	1
16	38	train	121	0.0	0	4	0	0	0	0	1
57	86	train	63	0.06666666666666667	0.5138983423697507	2	1	1	1	1	1
37	103	train	63	0.45454545454545453	2.4311091223259225	2	1	1	1	1	1
46	83	train	90	0.35714285714285715	2.1689493065755823	2	1	1	1	1	1
11	69	train	32	0.09090909090909091	0.45511961331341866	2	1	1	1	1	1
61	99	train	72	0.3076923076923077	1.778828190433341	2	1	1	1	1	1
81	82	train	63	0.0	0	3	0	0	0	0	1
9	64	train	121	0.0	0	3	0	0	0	0	1
8	22	train	72	0.3076923076923077	1.8081699650140715	2	1	1	1	1	1
71	72	train	63	0.0	0	3	0	0	0	0	1
27	96	train	99	0.17647058823529413	1.4266995903577508	2	1	1	1	1	1
18	34	train	80	0.38461538461538464	2.357763948394755	2	1	1	1	1	1
35	101	train	56	0.36363636363636365	1.80460692408291	2	1	1	1	1	1
16	41	train	88	0.46153846153846156	2.64984765353857	2	1	1	1	1	1
47	100	train	110	0.3125	2.2693782984522484	2	1	1	1	1	1
36	43	train	80	0.058823529411764705	0.48089834696298783	2	1	1	0	0	1
81	84	train	70	0.3076923076923077	1.816781788079506	2	1	1	1	1	1
66	92	train	63	0.14285714285714285	0.9360179602764065	2	1	1	1	1	1
5	74	train	90	0.26666666666666666	1.8963856485460049	2	1	1	1	1	1
18	42	train	60	0.06666666666666667	0.48089834696298783	2	1	1	1	1	1
58	101	train	49	0.0	0	4	0	0	0	0	1
68	78	train	81	0.2	1.4033124375864212	2	1	1	1	1	1
72	104	train	84	0.0	0	3	0	0	0	0	1
22	23	train	64	0.14285714285714285	0.872152004737665	2	1	1	0	1	1
49	73	train	80	0.38461538461538464	2.16399570433618	2	1	1	1	1	1
76	95	train	80	0.2	1.3860503471074157	2	1	1	1	1	1
39	82	train	63	0.06666666666666667	0.4170323914242463	2	0	0	0	1	1
59	76	train	70	0.0625	0.45511961331341866	2	1	1	0	0	1
31	55	train	100	0.05263157894736842	0.43429448190325176	2	0	0	0	0	1
83	110	train	80	0.2	1.2537564777093428	2	1	1	1	1	1
44	91	train	63	0.06666666666666667	0.48089834696298783	2	1	1	1	1	1
75	112	train	64	0.14285714285714285	0.9102392266268373	2	1	1	1	1	1
39	106	train	63	0.06666666666666667	0.45511961331341866	2	1	1	1	1	1
44	75	train	72	0.21428571428571427	1.4941285868276537	2	1	1	1	1	1
46	114	train	99	0.42857142857142855	2.6413310103680065	2	1	1	1	1	1
20	113	train	72	0.4166666666666667	2.238901405986162	2	1	1	1	1	1
19	44	train	90	0.11764705882352941	0.9617966939259757	2	0	0	0	0	1
60	71	train	81	0.0	0	3	0	0	0	0	1
20	21	train	64	0.0	0	5	0	0	0	0	1
53	110	train	96	0.25	1.7407409685441686	2	1	1	1	1	1
14	43	train	80	0.2857142857142857	1.8339486986636406	2	1	1	1	1	1
86	97	train	63	0.0	0	3	0	1	0	1	1
25	53	train	84	0.0	0	4	0	0	0	0	1
43	70	train	80	0.0	0	3	0	0	0	0	1
31	61	train	90	0.35714285714285715	2.285505271045898	2	1	1	1	1	1
26	85	train	72	0.3076923076923077	1.8131235672534738	2	1	1	1	1	1
2	60	train	108	0.3125	2.301243175973655	2	1	1	1	1	1
53	88	train	108	0.4	2.702537662470144	2	1	1	1	1	1
62	95	train	56	0.36363636363636365	1.7199158371340015	2	1	1	1	1	1
8	51	train	81	0.2857142857142857	1.8512107891426461	2	1	1	1	1	1
40	74	train	60	0.14285714285714285	1.0277966847395015	2	1	1	1	1	1
64	100	train	121	0.29411764705882354	2.2866403889312537	2	1	1	1	1	1
27	63	train	88	0.05555555555555555	0.45511961331341866	2	1	1	0	0	1
21	108	train	56	0.36363636363636365	1.825432055493077	2	1	1	1	1	1
67	104	train	120	0.15789473684210525	1.3149631298114803	2	0	0	0	0	1
6	47	train	90	0.35714285714285715	2.231291076563076	2	1	1	1	1	1
13	60	train	63	0.14285714285714285	0.8194619958060909	2	1	1	1	1	1
12	36	train	64	0.06666666666666667	0.43429448190325176	2	1	1	0	0	1
93	104	train	120	0.375	2.7110543056407077	2	1	1	1	1	1
45	62	train	63	0.0	0	3	0	0	0	0	1
36	37	train	72	0.0	0	3	0	0	0	0	1
31	43	train	100	0.17647058823529413	1.3703124421796582	2	1	1	0	1	1
17	58	train	70	0.0	0	3	1	1	0	0	1
83	84	train	100	0.1111111111111111	0.9947966893327386	2	0	0	0	0	1
56	95	train	48	0.07692307692307693	0.4170323914242463	2	1	1	1	1	1
5	98	train	90	0.1875	1.4620911666427532	2	1	1	1	1	1
56	65	train	54	0.15384615384615385	0.8979307383872341	2	1	1	1	1	1
41	93	train	80	0.38461538461538464	2.198291081156313	2	1	1	1	1	1
8	9	train	99	0.1111111111111111	0.9617966939259757	2	1	1	0	1	1
54	55	train	90	0.0	0	3	0	0	0	0	1
13	45	train	63	0.0	0	4	0	0	0	0	1
9	41	train	88	0.46153846153846156	2.670672784948737	2	1	1	1	1	1
45	103	train	63	0.23076923076923078	1.4033124375864212	2	1	1	1	1	1
49	53	train	96	0.3333333333333333	2.195860581857587	2	1	1	1	1	1
45	105	train	63	0.45454545454545453	2.3393303978628275	2	1	1	1	1	1
16	67	train	110	0.10526315789473684	0.8833279513448324	2	0	0	0	0	1
46	73	train	90	0.46153846153846156	2.624068919889001	2	1	1	1	1	1
41	104	train	96	0.42857142857142855	2.6644504405809717	2	1	1	1	1	1
19	29	train	90	0.35714285714285715	2.34428400010223	2	1	1	1	1	1
23	111	train	80	0.058823529411764705	0.45511961331341866	2	1	1	0	1	1
75	107	train	56	0.0	0	4	0	0	0	0	1
8	78	train	81	0.2	1.3703124421796582	2	1	1	1	1	1
2	47	train	120	0.2222222222222222	1.74430400947533	2	1	1	1	1	1
46	88	train	81	0.38461538461538464	2.1689493065755823	2	1	1	1	1	1
29	35	train	72	0.4166666666666667	2.297680135042494	2	1	1	1	1	1
1	57	train	70	0.0	0	3	0	0	0	0	1
102	107	train	49	0.16666666666666666	0.9924051084544989	2	1	1	1	1	1
11	97	train	56	0.0	0	3	0	0	0	0	1
54	71	train	81	0.38461538461538464	2.2682431805668926	2	1	1	1	1	1
31	85	train	80	0.125	0.9151928288662396	2	1	1	0	1	1
23	93	train	80	0.2857142857142857	1.717392734193325	2	1	1	1	1	1
40	51	train	54	0.0	0	3	0	0	0	0	1
3	26	train	90	0.0	0	3	0	0	0	0	1
89	105	train	49	0.4	1.905035915959576	2	1	1	1	1	1
59	63	train	56	0.07142857142857142	0.5138983423697507	2	1	1	1	1	1
17	113	train	90	0.35714285714285715	2.306330402456065	2	1	1	1	1	1
8	21	train	72	0.21428571428571427	1.3703124421796582	2	1	1	1	1	1
29	30	train	72	0.4166666666666667	2.377283995508993	2	1	1	1	1	1
88	107	train	63	0.0	0	3	0	0	0	0	1
17	65	train	90	0.1875	1.3064464866409167	2	1	1	1	1	1
10	11	train	56	0.07142857142857142	0.45511961331341866	2	0	1	0	1	1
20	36	train	64	0.0	0	3	0	0	0	0	1
0	33	train	90	0.05555555555555555	0.43429448190325176	2	0	0	0	0	1
38	71	train	99	0.1111111111111111	0.8894140952166705	2	1	1	0	1	1
63	112	train	64	0.06666666666666667	0.5138983423697507	2	0	1	0	1	1
37	105	train	63	0.45454545454545453	2.3723303932695905	2	1	1	1	1	1
20	76	train	80	0.2	1.391137573589825	2	1	1	1	1	1
27	56	train	66	0.3076923076923077	1.872035920552813	2	1	1	1	1	1
28	78	train	45	0.0	0	3	1	0	0	0	1
54	99	train	72	0.3076923076923077	1.825432055493077	2	1	1	1	1	1
0	9	train	110	0.23529411764705882	1.7346548246723306	2	1	1	1	1	1
81	98	train	70	0.13333333333333333	0.9481928242730024	2	1	1	1	1	1
55	79	train	100	0.3333333333333333	2.318505266452661	2	1	1	1	1	1
0	104	train	120	0.2222222222222222	1.7492576117147323	2	1	1	1	1	1
14	99	train	64	0.14285714285714285	0.9360179602764065	2	1	1	0	1	1
47	61	train	90	0.0	0	3	0	0	0	0	1
13	64	train	77	0.2	1.2745816091195097	2	1	1	1	1	1
73	77	train	70	0.0	0	3	0	0	0	0	1
103	105	train	49	0.4	1.8584320508998398	2	1	1	1	1	1
32	64	train	88	0.26666666666666666	1.7615660999543354	2	1	1	1	1	1
38	39	train	77	0.058823529411764705	0.45511961331341866	2	0	0	0	0	1
2	64	train	132	0.35294117647058826	2.7305840556375047	2	1	1	1	1	1
67	68	train	90	0.0	0	3	0	0	0	0	1
67	88	train	90	0.26666666666666666	1.7088760910227614	2	1	1	1	1	1
14	85	train	64	0.45454545454545453	2.2682431805668926	2	1	1	1	1	1
51	108	train	63	0.3333333333333333	1.825432055493077	2	1	1	1	1	1
91	93	train	70	0.0625	0.48089834696298783	2	0	0	0	0	1
47	64	train	110	0.3125	2.210599569395916	2	1	1	1	1	1
33	45	train	81	0.2857142857142857	1.884210784549409	2	1	1	1	1	1
79	80	train	80	0.0	0	3	1	1	0	1	1
28	38	train	55	0.0	0	4	0	0	0	0	1
43	79	train	100	0.05263157894736842	0.43429448190325176	2	0	0	0	0	1
73	83	train	100	0.42857142857142855	2.670672784948737	2	1	1	1	1	1
43	85	train	80	0.38461538461538464	2.2682431805668926	2	1	1	1	1	1
76	113	train	90	0.35714285714285715	2.411712996572133	2	1	1	1	1	1
1	101	train	70	0.0	0	3	0	0	0	0	1
51	77	train	63	0.3333333333333333	1.8512107891426461	2	1	1	1	1	1
0	1	train	100	0.05263157894736842	0.45511961331341866	2	0	0	0	0	1
80	93	train	80	0.125	0.9690179556831694	2	0	0	0	0	1
49	88	train	72	0.3076923076923077	1.7088760910227614	2	1	1	1	1	1
38	85	train	88	0.26666666666666666	1.8512107891426461	2	1	1	1	1	1
0	16	train	110	0.23529411764705882	1.7346548246723306	2	1	1	1	1	1
57	92	train	49	0.16666666666666666	0.9690179556831694	2	1	1	1	1	1
51	68	train	81	0.2857142857142857	1.884210784549409	2	1	1	1	1	1
4	41	train	64	0.3333333333333333	1.670788869133589	2	1	1	1	1	1
80	85	train	64	0.0	0	3	0	0	0	0	1
16	81	train	77	0.0	0	3	0	0	0	0	1
63	65	train	72	0.0625	0.4170323914242463	2	1	1	0	0	1
2	14	train	96	0.0	0	3	0	0	0	0	1
31	71	train	90	0.26666666666666666	1.8512107891426461	2	1	1	1	1	1
55	94	train	70	0.13333333333333333	0.8894140952166705	2	1	1	1	1	1
27	62	train	77	0.2857142857142857	1.8303856577324793	2	1	1	1	1	1
23	78	train	72	0.13333333333333333	0.9151928288662396	2	1	1	0	1	1
37	89	train	63	0.3333333333333333	1.996814640422671	2	1	1	1	1	1
31	79	train	100	0.1111111111111111	0.8685889638065035	2	0	0	0	0	1
12	34	train	64	0.0	0	3	1	1	0	1	1
53	73	train	120	0.4666666666666667	3.1576572757835626	2	1	1	1	1	1
18	19	train	100	0.05263157894736842	0.48089834696298783	2	0	0	0	0	1
14	26	train	72	0.3076923076923077	1.8131235672534738	2	1	1	1	1	1
6	106	train	81	0.2857142857142857	1.8142586851388296	2	1	1	1	1	1
32	106	train	72	0.21428571428571427	1.3530503517006527	2	1	1	1	1	1
4	9	train	88	0.35714285714285715	2.1689493065755823	2	1	1	1	1	1
97	98	train	70	0.0	0	3	0	0	0	0	1
64	106	train	99	0.25	1.7935671779716698	2	1	1	1	1	1
34	54	train	72	0.21428571428571427	1.344533708530089	2	1	1	1	1	1
68	108	train	63	0.45454545454545453	2.306330402456065	2	1	1	1	1	1
3	72	train	70	0.21428571428571427	1.3506224286548472	2	1	1	1	1	1
16	17	train	110	0.0	0	3	0	0	0	0	1
57	112	train	56	0.07142857142857142	0.5138983423697507	2	1	1	1	1	1
95	113	train	72	0.21428571428571427	1.3028834457097553	2	1	1	1	1	1
87	95	train	80	0.2	1.4033124375864212	2	1	1	1	1	1
4	5	train	72	0.0	0	3	0	0	0	0	1
22	51	train	72	0.21428571428571427	1.424137568996588	2	1	1	1	1	1
26	38	train	99	0.25	1.8769895227922153	2	1	1	1	1	1
63	64	train	88	0.0	0	3	0	0	0	0	1
83	114	train	110	0.4	2.6879348754277426	2	1	1	1	1	1
59	97	train	49	0.16666666666666666	0.9947966893327386	2	1	1	1	1	1
91	92	train	49	0.07692307692307693	0.5138983423697507	2	1	1	1	1	1
7	68	train	72	0.13333333333333333	0.9947966893327386	2	1	1	1	1	1
79	101	train	70	0.3076923076923077	1.8512107891426461	2	1	1	1	1	1
32	100	train	88	0.26666666666666666	1.7873448336039046	2	1	1	1	1	1
99	100	train	88	0.0	0	3	0	0	0	0	1
65	70	train	72	0.21428571428571427	1.4302626312889122	2	1	1	1	1	1
20	96	train	72	0.3076923076923077	1.7580030590231739	2	1	1	1	1	1
32	47	train	80	0.2	1.2891843961619114	2	1	1	1	1	1
2	106	train	108	0.23529411764705882	1.8081699650140715	2	1	1	1	1	1
105	109	train	56	0.36363636363636365	1.8584320508998398	2	1	1	1	1	1
53	114	train	132	0.4375	3.1749193662625683	2	1	1	1	1	1
17	62	train	70	0.21428571428571427	1.3322252202904858	2	1	1	1	1	1
35	55	train	80	0.2857142857142857	1.837606919489673	2	1	1	1	1	1
75	76	train	80	0.058823529411764705	0.45511961331341866	2	0	1	0	0	1
3	81	train	70	0.0625	0.43429448190325176	2	1	1	1	1	1
18	99	train	80	0.2857142857142857	1.7996533218435078	2	1	1	1	1	1
19	30	train	80	0.38461538461538464	2.3393303978628275	2	1	1	1	1	1
5	52	train	63	0.23076923076923078	1.3028834457097553	2	1	1	1	1	1
80	82	train	72	0.13333333333333333	0.9481928242730024	2	1	1	0	0	1
20	70	train	64	0.14285714285714285	0.8894140952166705	2	1	1	1	1	1
49	84	train	80	0.058823529411764705	0.43429448190325176	2	0	0	0	0	1
24	50	train	45	0.2727272727272727	1.660343908073847	2	1	1	1	1	1
40	98	train	60	0.23076923076923078	1.5416950271092522	2	1	1	1	1	1
65	66	train	81	0.0	0	3	0	1	0	0	1
78	108	train	63	0.23076923076923078	1.344533708530089	2	1	1	1	1	1
72	74	train	70	0.21428571428571427	1.3506224286548472	2	1	1	1	1	1
3	52	train	70	0.21428571428571427	1.4033124375864212	2	1	1	1	1	1
38	43	train	110	0.23529411764705882	1.8978146542023822	2	1	1	1	1	1
46	47	train	90	0.0	0	3	0	0	0	0	1
29	91	train	63	0.0	0	3	0	0	0	0	1
14	54	train	72	0.13333333333333333	0.8979307383872341	2	1	1	0	1	1
26	43	train	90	0.35714285714285715	2.3148470456266286	2	1	1	1	1	1
102	103	train	49	0.0	0	4	0	0	0	0	1
29	42	train	54	0.0	0	3	0	0	0	0	1
49	114	train	88	0.35714285714285715	2.1812577948151857	2	1	1	1	1	1
5	84	train	90	0.26666666666666666	1.816781788079506	2	1	1	1	1	1
4	104	train	96	0.3333333333333333	2.183552093617984	2	1	1	1	1	1
52	72	train	49	0.16666666666666666	0.8685889638065035	2	1	1	1	1	1
6	100	train	99	0.3333333333333333	2.2485531670420813	2	1	1	1	1	1
18	71	train	90	0.46153846153846156	2.723362793880311	2	1	1	1	1	1
24	90	train	54	0.15384615384615385	1.2426698691192237	2	1	1	1	1	1
42	63	train	48	0.0	0	3	0	0	0	0	1
52	74	train	70	0.3076923076923077	1.9614230641376684	2	1	1	1	1	1
39	100	train	77	0.2	1.344533708530089	2	1	1	1	1	1
25	109	train	56	0.15384615384615385	0.9690179556831694	2	1	1	1	1	1
59	113	train	63	0.06666666666666667	0.43429448190325176	2	1	1	0	0	1
86	92	train	63	0.23076923076923078	1.4499163026461572	2	1	1	1	1	1
25	89	train	49	0.4	1.905035915959576	2	1	1	1	1	1
104	114	train	132	0.045454545454545456	0.43429448190325176	2	0	0	0	0	1
67	114	train	110	0.4	2.5836873991970304	2	1	1	1	1	1
9	108	train	77	0.0	0	3	1	1	0	1	1
45	109	train	72	0.21428571428571427	1.4033124375864212	2	1	1	1	1	1
63	109	train	64	0.0	0	3	0	0	0	0	1
2	3	train	120	0.1	0.9481928242730024	2	0	0	0	0	1
18	31	train	100	0.25	1.872035920552813	2	1	1	1	1	1
33	109	train	72	0.4166666666666667	2.4311091223259225	2	1	1	1	1	1
29	55	train	90	0.35714285714285715	2.377283995508993	2	1	1	1	1	1
22	47	train	80	0.0	0	3	0	0	0	0	1
33	37	train	81	0.38461538461538464	2.4311091223259225	2	1	1	1	1	1
39	54	train	63	0.06666666666666667	0.4170323914242463	2	0	0	0	0	1
15	32	train	64	0.14285714285714285	0.872152004737665	2	1	1	1	1	1
19	55	train	100	0.25	1.884210784549409	2	1	1	1	1	1
32	49	train	64	0.0	0	3	0	0	0	0	1
15	92	train	56	0.07142857142857142	0.45511961331341866	2	0	0	0	0	1
79	109	train	80	0.0	0	3	0	0	0	0	1
4	16	train	88	0.35714285714285715	2.1689493065755823	2	1	1	1	1	1
46	111	train	90	0.0	0	3	0	0	0	0	1
82	93	train	90	0.05555555555555555	0.48089834696298783	2	0	0	0	0	1
98	107	train	70	0.21428571428571427	1.5063034508242497	2	1	1	1	1	1
62	87	train	70	0.13333333333333333	0.9151928288662396	2	1	1	1	1	1
75	86	train	72	0.21428571428571427	1.5271285822344165	2	1	1	1	1	1
66	112	train	72	0.13333333333333333	0.9360179602764065	2	1	1	1	1	1
46	53	train	108	0.4	2.655933797410408	2	1	1	1	1	1
35	44	train	72	0.13333333333333333	0.9151928288662396	2	0	0	0	0	1
19	79	train	100	0.25	1.8512107891426461	2	1	1	1	1	1
0	93	train	100	0.25	1.717392734193325	2	1	1	1	1	1
56	57	train	42	0.0	0	3	0	1	0	0	1
19	36	train	80	0.058823529411764705	0.43429448190325176	2	0	0	0	0	1
37	45	train	81	0.2857142857142857	1.917210779956172	2	1	1	1	1	1
97	112	train	56	0.07142857142857142	0.48089834696298783	2	0	1	0	1	1
27	65	train	99	0.25	1.9542018023804746	2	1	1	1	1	1
50	90	train	30	0.2222222222222222	1.0764545478730305	2	1	1	1	1	1
36	58	train	56	0.07142857142857142	0.5138983423697507	2	0	0	0	1	1
72	107	train	49	0.0	0	3	1	1	1	1	1
84	107	train	70	0.0625	0.43429448190325176	2	1	1	1	1	1
30	44	train	72	0.13333333333333333	0.9151928288662396	2	0	0	0	0	1
48	66	train	54	0.25	1.391137573589825	2	1	1	1	1	1
1	45	train	90	0.35714285714285715	2.4189342583293265	2	1	1	1	1	1
4	93	train	80	0.38461538461538464	2.151687216096577	2	1	1	1	1	1
17	27	train	110	0.23529411764705882	1.905035915959576	2	1	1	1	1	1
5	11	train	72	0.13333333333333333	0.9481928242730024	2	0	1	0	1	1
55	101	train	70	0.21428571428571427	1.3703124421796582	2	1	1	1	1	1
85	99	train	64	0.14285714285714285	0.9151928288662396	2	1	1	0	1	1
18	36	train	80	0.058823529411764705	0.43429448190325176	2	1	1	0	0	1
82	100	train	99	0.05263157894736842	0.5138983423697507	2	0	0	0	1	1
26	27	train	99	0.0	0	3	0	0	0	0	1
6	39	train	63	0.23076923076923078	1.3064464866409167	2	1	1	1	1	1
30	94	train	56	0.25	1.344533708530089	2	1	1	1	1	1
76	96	train	90	0.1875	1.3530503517006527	2	1	1	1	1	1
15	68	train	72	0.0	0	3	0	0	0	0	1
66	86	train	81	0.2	1.552907315883986	2	1	1	1	1	1
50	68	train	45	0.0	0	3	1	0	0	0	1
58	59	train	49	0.16666666666666666	0.9947966893327386	2	1	1	1	1	1
77	98	train	70	0.0	0	3	0	0	0	0	1
60	106	train	81	0.2	1.3003603427690789	2	1	1	1	1	1
24	110	train	72	0.0	0	3	0	0	0	0	1
34	61	train	72	0.3076923076923077	1.778828190433341	2	1	1	1	1	1
13	110	train	56	0.0	0	4	0	0	0	0	1
21	111	train	80	0.38461538461538464	2.3931555246797576	2	1	1	1	1	1
2	74	train	120	0.1	0.9481928242730024	2	0	0	0	0	1
24	69	train	36	0.08333333333333333	0.48089834696298783	2	1	1	1	1	1
22	78	train	72	0.3076923076923077	1.905035915959576	2	1	1	1	1	1
24	66	train	81	0.0	0	3	0	0	0	0	1
62	76	train	70	0.21428571428571427	1.378829085350222	2	1	1	1	1	1
81	83	train	70	0.0625	0.43429448190325176	2	0	0	0	0	1
53	86	train	108	0.05	0.5581106265512472	2	0	0	0	0	1
9	16	train	121	0.375	2.7137136090773115	2	1	1	1	1	1
10	60	train	63	0.0	0	3	0	0	0	0	1
3	84	train	100	0.17647058823529413	1.4033124375864212	2	1	1	1	1	1
39	47	train	70	0.13333333333333333	0.872152004737665	2	1	1	1	1	1
87	104	train	120	0.0	0	3	0	0	0	0	1
25	106	train	63	0.0	0	4	0	0	0	0	1
65	87	train	90	0.11764705882352941	0.8894140952166705	2	1	1	1	1	1
18	54	train	90	0.35714285714285715	2.289068311977059	2	1	1	1	1	1
18	61	train	90	0.35714285714285715	2.306330402456065	2	1	1	1	1	1
40	102	train	42	0.3	1.3824873061762544	2	1	1	1	1	1
64	111	train	110	0.0	0	3	0	0	0	0	1
58	114	train	77	0.058823529411764705	0.45511961331341866	2	0	0	0	0	1
