mS#id1	mS#id2	mD#data	C#e2v-0	C#e2v-1	C#e2v-2	C#e2v-3	C#e2v-4	C#e2v-5	C#e2v-6	C#e2v-7	C#e2v-8	C#e2v-9	C#e2v-10	C#e2v-11	C#e2v-12	C#e2v-13	C#e2v-14	C#e2v-15	C#e2v-16	C#e2v-17	C#e2v-18	C#e2v-19	C#e2v-20	C#e2v-21	C#e2v-22	C#e2v-23	C#e2v-24	C#e2v-25	C#e2v-26	C#e2v-27	C#e2v-28	C#e2v-29	C#e2v-30	C#e2v-31	cD#class
15	29	train	0.056214508	0.020756455	0.8533417	-0.005383401	0.00077852316	0.054638244	-0.00074931	0.11122237	0.09617231	-0.00047600662	0.109260455	0.056757707	0.06614666	0.046947174	0.0529971	0.120308094	0.0135988295	-0.006231137	0.0088397255	0.034780722	0.1329411	-0.0009976368	0.7319179	0.086852334	0.032144632	0.009605002	0.12107343	0.009411091	-0.009939128	0.58406985	0.12687394	-0.010140638	1
14	27	train	0.048322957	0.034849264	0.32868943	0.0139869535	-0.028099934	-0.013889549	0.14567184	-0.031328663	-0.027250394	0.024470048	0.078067936	0.010348323	0.012338157	0.026421327	-0.00039914835	0.042087678	0.017032942	0.029381417	-0.0063409526	0.07498564	0.025673281	0.06652829	0.2308091	0.0033026175	0.034897253	-0.0022098306	-0.01399969	-0.017546363	0.0060864016	0.18863618	0.045806166	-0.0067056683	1
8	24	train	0.039880555	0.03980356	0.1637697	0.092839755	0.005926709	0.030226907	0.036877032	0.002930588	-0.0196575	0.010651164	0.004939749	-0.00076540373	0.045904502	0.06866229	0.06108008	0.07943717	0.06037907	0.027787456	-0.0006470001	0.008370172	0.010869911	0.22574557	0.11468366	0.020241315	0.012939966	-0.0057065273	0.025307786	0.061980855	0.012709397	0.0072675883	0.010680664	0.0016759137	1
5	25	train	0.19224094	0.16376233	-0.00028836762	0.07449644	-0.0038363156	0.012182979	0.061412048	0.0002959122	0.0022965767	0.0006331065	-0.0013450958	0.039291736	0.11280862	0.01990705	0.027031153	0.058919847	0.04024098	-0.0024342574	0.03792722	0.046369523	0.003917373	0.20189969	0.18020582	0.02795085	0.038198333	0.008251184	0.025779264	-0.0053829183	0.0032110545	0.0146072665	0.0045131417	0.010926638	1
11	30	train	0.02233113	0.037472434	0.16886267	-0.004917629	0.017852027	0.03233042	0.30308744	0.019754626	0.0046574706	0.040568214	0.15391578	0.045548026	0.061204426	0.009753997	0.019658653	0.22245546	0.015329632	-0.0015733761	0.006815969	-0.009244022	0.013169866	0.045542493	0.1783124	0.004502074	-0.0008303685	0.014021061	-0.007890086	0.00021105335	-0.00026019182	0.264488	0.048188623	0.007269894	1
15	28	train	0.04986392	0.0445618	0.47192222	0.015632572	0.011585881	-0.00689773	0.038662016	0.17982616	0.03856241	0.00019251993	0.16206498	0.08266963	0.1427842	0.028152753	0.0056838505	0.17582451	0.008337455	0.016096104	0.02940667	-0.013684495	0.09297733	-0.0029327073	0.46319008	0.021885743	0.017003193	-0.013822897	0.074281245	0.00263229	0.013674419	0.5181594	0.07556951	0.0057821223	1
12	26	train	0.034736656	0.011024084	0.1738191	0.04718984	0.026803438	0.0665197	0.1877782	0.00033474914	0.033929132	0.06833582	0.060509443	0.004402267	-0.003292772	0.019844007	0.015532019	0.16823032	0.02953666	0.055221118	0.0006293839	-0.010030447	-0.0013301027	0.0859096	0.12412129	0.032321	-0.003509635	0.013150041	-0.02732485	-0.0074719973	0.036530107	0.12299571	0.046667386	0.00072420994	1
9	25	train	0.19431241	0.052058876	0.049727745	0.035229027	0.008487448	0.024412448	0.16172579	-0.011159048	-0.021007432	0.009390023	0.015635382	0.0057538203	0.015015181	0.013929599	0.0028173851	0.056519814	0.036488112	-0.008853266	0.02210192	0.06175655	0.0022808716	0.1356231	0.14731419	0.0077793472	0.04312319	-0.0021093707	0.03892063	-0.006059291	-0.0040030507	0.07805875	0.0039167395	0.013318084	1
6	26	train	0.024933055	0.1226623	0.06024993	0.124202035	0.011911636	0.05749162	0.049918234	-0.0025451472	0.0070675323	0.03834366	0.007200904	0.016988313	0.016685054	0.034339756	0.11930833	0.09197084	0.04483978	0.005890738	-0.009312068	-0.0072542583	0.012601139	0.25161943	0.11402987	0.04287614	0.0031941112	-0.02025628	0.012927577	0.071553625	0.021037301	-0.0043936158	0.009060252	-3.5007724e-05	1
2	25	train	0.14888245	0.15602154	0.005267856	0.077287234	-0.009182009	0.013253205	0.14523968	0.009236581	0.020393537	0.0012539553	0.004059112	0.05959036	0.08722743	0.01844248	0.028573764	0.025381094	0.01750203	0.0067883832	0.034313682	0.088287875	0.005049537	0.20190325	0.17925683	0.033541016	0.04017507	0.005910717	0.016955832	-0.007905061	0.00041935683	0.005301844	0.00084421906	0.0077819503	1
14	30	train	0.031017609	0.03245685	0.21536541	0.010772395	0.024886781	-0.011671779	0.2328063	0.042859085	-0.0110051045	0.021583484	0.16521785	0.025488716	0.037328094	0.0130461	-0.0013081393	0.14407797	0.016033273	0.0036052489	0.008798434	0.015154907	0.027070522	0.040903624	0.22334601	-0.0017528344	0.010915095	-0.0017573186	0.00415663	-0.0005092123	0.001419661	0.25666335	0.04869662	0.0010222017	1
6	21	train	0.04139007	0.2554828	0.011531376	0.18733306	0.014028848	0.044110097	0.026084565	0.0083336225	-0.0060183783	0.007181478	-7.9336365e-05	0.039311945	0.18241318	0.052097607	0.19021642	0.06604459	0.040596858	-0.001174896	0.0027690036	0.019135516	0.011310563	0.33472437	0.13463816	0.08451512	0.0036352293	0.11328048	0.01769768	0.06499717	0.006484364	0.0014490146	0.007745257	-2.4207364e-05	1
1	24	train	0.040985286	0.116826236	0.05470019	0.15448372	0.009067628	0.020764096	0.010493962	-0.0006982342	-0.00028767754	0.0027816396	-0.0024183376	0.007613184	0.1445432	0.061554182	0.15436734	0.06308064	0.06046871	0.010141933	0.00047853508	0.0066894754	0.024278168	0.27361086	0.17273942	0.069165304	0.009839109	0.051802695	0.035067774	0.058149464	0.012159586	0.00078746595	0.013939005	-0.0032308323	1
13	30	train	0.06568899	0.043060385	0.08669221	-0.014865	-0.00011017221	0.05158988	0.55826163	0.027339498	-0.00079418067	0.009390905	0.19307981	0.03572315	0.057564717	0.0074083335	0.006147423	0.10944806	0.00057536527	-0.0045683384	0.026835669	0.019812023	0.021371176	0.07627739	0.1350806	0.0013609354	0.021177845	0.072236754	-0.017066816	-0.0001286505	-0.0069652707	0.25008717	0.029092556	-0.003178597	1
4	26	train	0.037560426	0.116186395	0.05871399	0.10728327	0.016726566	0.026782133	0.033595126	0.0011410912	0.007046284	0.00076303195	0.004072258	0.011391267	0.014933112	0.04055577	0.13208187	0.11742722	0.06553326	0.0066238777	-0.0075770877	0.017602226	0.02140801	0.2558439	0.117852256	0.050701678	-0.0036411039	-0.019236827	0.028639948	0.06991739	0.01667619	0.014163578	0.013584548	0.006375446	1
12	32	train	-0.003651302	-0.002369971	0.22628935	0.046522677	0.07020516	0.014897795	0.42315364	-0.0005065003	-0.002900326	0.037412193	0.23111224	0.007018181	0.0043648486	0.014142136	0.006022674	0.17690012	0.024552522	0.067931734	0.00015813374	0.022238946	-0.0010202851	0.02772537	0.21690424	0.049981814	0.0005173964	0.02179828	0.0795436	0.0016425365	0.08917593	0.31358606	0.064998806	0.0011006261	1
5	23	train	0.1341737	0.26594472	-0.00019481212	0.1654909	0.0043321266	0.023993248	0.027014669	6.256242e-05	0.001053969	0.0011150733	0.0008712061	0.031378638	0.21909358	0.04746434	0.12557577	0.07309276	0.0544349	-0.00049765175	0.017724888	0.01775383	0.0076305997	0.29246888	0.15248887	0.08092994	0.010851214	0.10796473	0.026486909	0.019893996	-0.0018804121	0.0002433739	0.008070483	2.2174836e-05	1
4	19	train	0.07559583	0.23805822	0.03153698	0.16540088	0.024104537	0.015978526	-0.0066046	0.0035586578	0.0008752487	-0.00016632897	-0.005087598	0.016176613	0.13237815	0.10558509	0.23226526	0.11503658	0.08346967	0.002814895	0.0043586944	0.028477265	0.037094764	0.35516757	0.12613367	0.103883706	-7.4009884e-05	0.09068055	0.080439486	0.095221326	0.0069238576	0.0006535633	0.006480762	0.01670027	1
7	23	train	0.11428347	0.20648523	0.012909	0.109815836	-0.0033604696	0.03433105	0.049213126	0.0004398107	0.002027622	0.00939945	-0.004144842	0.040993202	0.08673345	0.0330675	0.10800641	0.05681258	0.036490083	-7.150019e-05	0.011950309	0.019353855	0.0082642725	0.23650415	0.13864179	0.072179	0.0071716034	0.046232864	0.034482025	0.033218514	0.0003920378	0.0006724187	0.0057307305	1.6640248e-05	1
2	21	train	0.08982413	0.25866443	0.00309106	0.17556015	0.012306913	0.030930014	0.051305387	0.017533574	0.025380569	0.0017892481	-6.401038e-05	0.048928272	0.18489623	0.04507578	0.14877109	0.030533725	0.01985898	0.0032155872	0.005143258	0.056140527	0.009792074	0.29904127	0.16200912	0.09064566	0.016152268	0.08986498	0.016130272	0.031474322	-0.00021838739	-0.0015959837	0.002076407	-0.0019211688	1
3	22	train	0.11670195	0.22552505	0.011613436	0.17856686	0.0019155575	0.023891645	0.017490506	-0.00475646	-0.0004844271	-0.010798408	-0.0061045876	0.022666916	0.18783443	0.056459613	0.1151004	0.06977156	0.03828075	-0.000285512	0.01628515	0.00549609	0.010573801	0.30162594	0.15237449	0.051989246	0.009719819	0.07144732	0.051963784	0.04227025	-0.0026570305	-0.0012140627	0.0027663885	-0.0008327448	1
3	23	train	0.08569956	0.19738379	0.014728223	0.16435364	0.0050551356	0.030079873	0.038428318	0.00095865247	-0.000329717	0.008636337	-0.002486049	0.029320724	0.15768912	0.038764052	0.11657306	0.06061783	0.03986756	-0.0004526516	0.007968448	0.022207797	0.007837426	0.28534973	0.14279498	0.06651142	0.008308246	0.07158063	0.0314196	0.038362656	0.0032218478	0.00024957824	0.004903935	6.4836945e-06	1
4	22	train	0.09822517	0.27084094	0.010201699	0.1719332	0.006289197	0.013772887	0.009949932	0.0020646926	-0.0032508508	-0.00022056227	-0.004524967	0.019820431	0.17818238	0.087421566	0.18551935	0.100086905	0.06791908	-0.00035963955	0.014356851	-0.00691906	0.026040485	0.35185662	0.13902481	0.08369542	-0.0034254738	0.09241333	0.070034124	0.06495719	-0.0047668037	-0.0012576552	0.004762911	0.004654579	1
8	27	train	0.05680104	0.02548307	0.27780864	0.032488655	-0.0055828365	0.05549933	0.10629353	0.009949538	0.029374424	0.0661908	0.023145325	-0.0014867728	-0.010718953	0.033498667	0.0041534565	0.03636683	0.030344233	0.053129338	0.0032902786	0.03593311	0.006923066	0.17737016	0.12233087	-0.008487104	0.044260565	0.01141316	0.035567086	0.026367873	0.018488597	0.07350067	0.013112641	-0.0029423204	1
2	23	train	0.10391185	0.2533739	0.0035587985	0.17169054	0.010368706	0.02610096	0.06388977	0.0019528186	0.009359216	0.0022085574	-0.0026290494	0.047589254	0.16941054	0.04397237	0.1327421	0.031486407	0.0236754	0.0013877953	0.01603614	0.03380341	0.009835928	0.29247406	0.15168583	0.09711591	0.0114127565	0.0773403	0.017421274	0.02921524	-0.0002455778	8.833483e-05	0.0015096479	1.5792915e-05	1
11	28	train	0.035863794	0.06732732	0.24146645	0.0072853565	0.023377115	0.0052592834	0.24336958	0.057452075	-0.008760812	0.007958382	0.15132028	0.07042076	0.10636913	0.020927606	-0.0077826628	0.21917242	0.009042775	0.010583448	0.014712448	0.010736843	0.029606901	0.031361043	0.22312838	-0.006786535	-0.00090804044	0.0066646887	0.028573286	-0.0009154605	0.0012118606	0.33253565	0.049754445	0.010309939	1
13	28	train	0.10549651	0.077367276	0.12396617	0.022022162	-0.0001442698	0.008392276	0.44826636	0.07951104	0.0014938725	0.0018422406	0.1898239	0.05523074	0.100043565	0.015894888	-0.002433703	0.107832804	0.0003394014	0.03072932	0.057925496	-0.023011476	0.048044097	0.052525416	0.16903096	-0.002051507	0.023158804	0.034336593	0.061806045	0.00055803166	0.032441206	0.31442976	0.030037878	-0.004507788	1
8	26	train	0.037309133	0.039425127	0.18585618	0.07997814	0.005004702	0.06102293	0.069825076	0.004146143	0.03140721	0.073046155	0.0146797355	-0.0015314136	0.0066005634	0.035148337	0.045683816	0.11065403	0.05504613	0.038333554	0.0040433407	-0.008064346	0.0082497625	0.21283565	0.09160599	0.012263767	0.012016762	0.0023440449	0.019248972	0.057314105	0.023286391	0.042235717	0.012334588	0.0005523838	1
1	21	train	0.063650616	0.24101393	0.011881106	0.20072699	0.009017972	0.032162204	0.010382916	0.0032345324	-0.00039139812	0.0035729045	7.918001e-05	0.035248652	0.22722286	0.047804043	0.18407527	0.063099615	0.04991143	-0.002790492	0.00088925665	0.017000983	0.01653887	0.34316394	0.16291584	0.082602315	0.010399007	0.11899857	0.03651412	0.048844133	0.0068671005	-0.0015092876	0.013761116	-0.00073635514	1
17	27	train	0.0774406	-0.00803058	0.47014475	0.020651402	0.0068328306	0.04685824	0.10727987	0.021485291	0.0398742	0.07033967	0.05519183	-0.008061989	0.0002891704	0.030660953	-0.003997972	0.035824943	0.025639843	0.0694613	0.00089344085	0.10522002	0.01328498	0.11982468	0.17901304	0.024872543	0.06824351	0.058984376	0.054627948	0.0028307526	0.021944938	0.16844463	0.039897304	0.038203485	1
13	27	train	0.1023382	0.046234395	0.13230912	-0.019300822	0.00012439663	0.061392546	0.34931618	-0.019984327	-0.0019665181	0.010646839	0.09123315	0.014503466	0.019027025	0.015003564	0.0018757435	0.031971682	0.00061123905	-0.037230235	-0.019340226	0.09802879	0.020268107	0.12406247	0.13959432	-0.0025642177	0.06770886	0.090837814	0.057481695	-0.00443302	-0.02986166	0.18380298	0.027365727	0.020851674	1
10	30	train	0.036162343	0.013730279	0.17774913	0.00823684	0.01001343	0.055342287	0.320524	-0.007405903	0.01147202	0.053356398	0.11975416	0.011710861	0.008061847	0.010872876	0.014471367	0.16172147	0.021555757	0.0046853255	0.0005273634	0.002415227	0.006208757	0.08375041	0.120563745	0.0013712161	0.008813616	0.037188604	-0.0085306205	0.00028807152	0.0027479702	0.19740832	0.03270607	-3.6830068e-06	1
11	26	train	0.022851503	0.062247302	0.17241485	-0.015718324	0.018069554	0.04230267	0.12458147	-0.006017404	0.0123307295	0.05075734	0.04612686	0.019047566	-0.012457359	0.020726874	0.06597612	0.19772531	0.029542673	-0.0092515545	-0.0060364883	0.010265028	0.014883637	0.08888433	0.1379889	0.012257286	-0.00072078395	0.0036211738	0.014381957	0.015807634	-0.0014049726	0.11170064	0.042638715	0.008953327	1
13	31	train	0.18964538	0.09849501	0.043960422	0.029476551	-7.790881e-05	0.04028271	0.7724736	0.06878193	0.0018718459	0.0034148744	0.1822791	0.070208244	0.05000128	0.01829358	0.008928267	0.053992525	0.00027676424	0.049468096	0.10008855	0.05399572	0.04050016	0.11901792	0.094951235	-0.00058909383	0.057453737	0.07793489	0.044935375	0.006952945	0.07293946	0.18411238	-0.006248735	0.01401036	1
16	26	train	0.05094599	0.0094600255	0.19339013	0.055246476	-0.002183587	0.064947955	0.108566865	0.0057830825	0.046668842	0.07131466	0.02945152	0.0010919705	0.004215972	0.02584751	0.015176821	0.11652649	0.054446466	0.029034005	0.0019934757	-0.011000377	0.008663451	0.18880606	0.097864285	0.0031626	0.012513004	0.007092959	0.02130804	0.012399868	0.017182827	0.07109352	0.0145372525	-0.0041058077	1
4	24	train	0.04014917	0.11730164	0.051736638	0.12453594	0.019808069	0.013266177	0.017742746	0.0008065493	-0.0044102077	0.000111260866	0.0013703196	0.005693379	0.10385432	0.07922571	0.17659582	0.08429955	0.0718822	0.004801556	0.001212457	-0.018269757	0.028207256	0.27136257	0.14754197	0.08368298	-0.0039208364	0.04683165	0.03765467	0.075610355	0.009101638	0.0024371566	0.0117630195	0.019342886	1
7	25	train	0.16374268	0.12714863	0.019108346	0.049434073	0.0029758643	0.017432172	0.111875474	0.002080248	0.0044181463	0.0053367373	0.006399415	0.051330905	0.044658	0.013868861	0.023249215	0.045796443	0.026975282	-0.00034974227	0.025570938	0.050548475	0.0042426856	0.16326562	0.16384184	0.024928529	0.025245404	0.0035333375	0.033560775	-0.008988267	-0.0006694568	0.04035847	0.0032047152	0.008199473	1
9	27	train	0.10751536	0.026783973	0.22788538	0.021552293	0.010774933	0.067535445	0.1664286	0.015524733	0.028715082	0.0648239	0.0352848	0.0019820654	-0.004727682	0.021387732	0.00083650276	0.031118685	0.025208114	0.029142248	-0.009066004	0.06633411	0.0041352957	0.12583877	0.1505813	-0.0073812674	0.056109384	0.027922079	0.04997399	0.012218666	0.0053698146	0.12398922	0.011979866	0.025327029	1
3	27	train	0.067940235	0.062533736	0.09990761	0.045261983	-0.0056830756	0.042253323	0.08989881	-0.006308229	0.0009820453	0.033851	0.008662059	0.012647465	-0.025564192	0.024962882	0.0074503743	0.02690346	0.02036103	0.0072882716	-0.0069940253	0.062301703	0.007294833	0.18277392	0.17249244	-0.02179565	0.038053975	-0.07241437	0.03926486	0.020931792	0.0073801954	0.023793807	0.0083878655	0.006075628	1
1	23	train	0.073633365	0.23608442	0.01367895	0.19630267	0.0075977384	0.02714077	0.012929679	0.00036024913	-0.00014433009	0.0044102124	0.0032520997	0.034284007	0.20819217	0.046633847	0.16424252	0.06506839	0.05950321	-0.001204331	0.0027726092	0.010236655	0.01661294	0.33562776	0.15253478	0.088498436	0.0073476573	0.10241348	0.039436556	0.04533833	0.0077220923	8.353635e-05	0.010004995	6.0531875e-06	1
1	26	train	0.038342632	0.11571551	0.062077217	0.13308221	0.0076569933	0.04191914	0.019869866	-0.0009878491	0.00045962862	0.019076608	-0.0071867127	0.015232397	0.020783726	0.031509686	0.115456454	0.087869786	0.05512785	0.013991074	-0.0029905408	-0.006445059	0.018426012	0.25796363	0.13797925	0.04190574	0.009137136	-0.021278761	0.026672367	0.05377119	0.022279017	0.004576372	0.01609749	-0.0010648875	1
14	25	train	0.08733404	0.06773504	0.071724586	0.022862846	-0.022134405	-0.00502074	0.14155556	0.022518782	0.019935895	0.0035445923	0.034593426	0.030040577	-0.03918615	0.017207926	-0.0013443525	0.07644243	0.024654755	-0.008925925	0.015458544	0.06981105	0.014160405	0.071701065	0.22580133	-0.003480731	0.026820486	0.00016694142	-0.010903208	0.00870132	-0.0045372467	0.11875795	0.014976027	-0.0035261402	1
12	30	train	0.03394564	0.0066364207	0.17023797	0.014763796	0.02648077	0.05083863	0.45683533	-0.001098953	0.012815457	0.054617956	0.20190749	0.010527044	0.016177764	0.009338522	0.004628016	0.18927144	0.015326512	0.009391242	-0.00071065506	0.009032773	-0.0011769484	0.0440183	0.16039237	0.01187143	-0.004043223	0.050916508	0.0149906855	-9.9761295e-05	0.0067651393	0.29123282	0.05274167	0.0005880416	1
6	23	train	0.04788155	0.25025734	0.0132763	0.18320397	0.011819456	0.037223257	0.03248269	0.00092816516	-0.0022193082	0.008864453	-0.0032585214	0.0382361	0.16713545	0.050822306	0.169722	0.06810525	0.0483986	-0.0005070661	0.008633464	0.011521903	0.011361218	0.32737353	0.12605895	0.09054777	0.0025685546	0.09749234	0.019114131	0.060331967	0.007291703	-8.0200356e-05	0.0056311754	1.9899596e-07	1
7	26	train	0.0595101	0.10120763	0.05858306	0.07444899	-0.003386678	0.053024583	0.075628966	-0.0012060171	-0.006457095	0.040657822	0.009159556	0.018213294	0.00865856	0.022343138	0.07592453	0.07672097	0.033806916	0.00083063904	-0.012889624	-0.012185303	0.009166204	0.18177718	0.125412	0.034178168	0.008918205	-0.009605943	0.023321439	0.03939711	0.0011310688	0.036837112	0.009220432	-0.002927382	1
5	22	train	0.18271196	0.30386078	-0.00015361243	0.17980248	0.0016415856	0.0190572	0.012295627	-0.00031041037	0.0015485132	-0.0013942271	0.0021392796	0.024257826	0.26097754	0.06913154	0.123989366	0.084130295	0.052268278	-0.00031389605	0.03622442	0.004393801	0.010294763	0.30915114	0.1627187	0.06325961	0.0126948375	0.107763655	0.043805774	0.021920387	0.0015507599	-0.001183882	0.0045526894	-0.0028480645	1
5	21	train	0.11598328	0.27149773	-0.00016920768	0.16922078	0.0051419246	0.028432345	0.021693582	0.0005617229	0.0028581808	0.0009033692	2.1211561e-05	0.03226154	0.23912077	0.04865538	0.14073938	0.070881195	0.04566012	-0.0011530826	0.0056848885	0.02948547	0.0075965784	0.29903597	0.1628668	0.07553806	0.015357528	0.12544881	0.024524102	0.021432308	-0.0016722125	-0.0043971417	0.011100341	-0.0026975134	1
3	25	train	0.12278832	0.121544175	0.021801224	0.0739845	-0.004476576	0.015273565	0.08735853	0.0045343023	-0.0007184465	0.0049034636	0.003838327	0.03671485	0.08119221	0.016258055	0.025093252	0.048863843	0.029472081	-0.0022141398	0.017050663	0.05800241	0.0040235524	0.19698513	0.16874994	0.022971112	0.029246602	0.0054705357	0.03058017	-0.010380168	-0.0055017346	0.014979649	0.002742358	0.0031948367	1
4	23	train	0.07213122	0.23704512	0.012937851	0.15824798	0.016597124	0.017340234	0.021860952	-0.00041613355	-0.002212636	0.00017640102	-0.0018427601	0.02563866	0.14958613	0.060021915	0.187893	0.086955935	0.07073446	-0.00057017367	0.0070249178	-0.027957527	0.019301515	0.3328699	0.13028458	0.1070741	-0.0029280053	0.092585765	0.042345732	0.05895234	0.005780105	0.00025853966	0.008443139	-3.624023e-05	1
10	27	train	0.056338046	0.014742347	0.27127966	0.010694772	-0.011306273	0.065857954	0.20055869	0.0054134857	0.028406553	0.060492255	0.05658566	0.0047545657	0.0026647043	0.022020053	0.004415602	0.047241654	0.02289975	0.038183633	-0.00038006605	0.011950408	0.005888293	0.13621707	0.12459238	-0.0025835882	0.028178498	0.04676472	0.02873146	0.009926326	0.011781158	0.14508635	0.030764757	2.4160614e-05	1
10	26	train	0.03700502	0.022808041	0.18148823	0.02632759	0.010135444	0.0724125	0.13174862	0.0022558924	0.03037236	0.06675741	0.035889	0.004897323	-0.0016408833	0.02310445	0.048567146	0.14374307	0.041541424	0.027550021	-0.00046705361	-0.00268199	0.0070166914	0.16345392	0.09329949	0.0037332547	0.0076504746	0.00960458	0.015549517	0.0215762	0.0148383705	0.08337102	0.028939296	-4.5358524e-06	1
2	20	train	0.09732077	0.21435967	0.0052358834	0.17200968	0.0031421303	0.026292905	0.07705521	0.007189336	0.022749716	0.005666171	-0.0010764552	0.037867818	0.17242561	0.042471904	0.12585825	0.0215625	0.018175429	0.0012549291	0.0076930784	0.0906041	0.00645377	0.3057037	0.15120946	0.06630169	0.032969452	0.05770045	0.015233558	0.029793287	-0.0003722792	-0.0014302476	0.0015866815	-0.0013643169	1
1	19	train	0.07717013	0.2370934	0.033343468	0.20517565	0.01103444	0.025009438	-0.003906296	-0.00308075	5.7092413e-05	-0.0041584005	0.008978584	0.02163136	0.18424232	0.08203402	0.20302956	0.08608089	0.070216306	0.005945672	0.0017202985	-0.010426956	0.031927705	0.3581102	0.14767498	0.08586153	0.00018572346	0.10030603	0.07491325	0.07323162	0.00925012	0.00021117182	0.0076796073	-0.0027894375	1
