mS#id1	mS#id2	mD#data	C#preferential	C#jaccard	C#adamic_adar	C#distance	D#flpa	D#louvain	D#markov	D#sbm	cD#class
11	29	train	20	0.0	0	3	1	0	0	0	1
17	28	train	6	0.0	0	3	1	1	1	0	1
17	26	train	20	0.0	0	3	1	1	1	0	1
8	24	train	27	0.0	0	3	1	1	0	0	1
1	19	train	15	0.0	0	3	1	1	0	0	1
12	30	train	12	0.0	0	3	1	1	1	0	1
14	29	train	20	0.0	0	3	1	1	0	0	1
0	23	train	35	0.0	0	3	1	0	0	0	1
11	31	train	12	0.0	0	3	1	1	1	0	1
13	23	train	30	0.0	0	3	0	0	0	0	1
2	20	train	42	0.0	0	3	1	1	0	0	1
13	30	train	12	0.0	0	3	1	0	0	0	1
10	25	train	40	0.0	0	3	0	0	0	0	1
4	22	train	24	0.0	0	3	1	1	0	0	1
7	28	train	0	0.0	0	32	0	0	0	0	0
21	29	train	20	0.0	0	4	0	0	0	1	0
0	5	train	28	0.375	1.7375561876621064	2	1	0	1	1	0
18	25	train	20	0.09090909090909091	0.5138983423697507	2	1	0	0	1	0
0	9	train	14	0.125	0.43429448190325176	2	0	0	0	1	0
19	25	train	30	0.18181818181818182	1.1352332769293625	2	1	0	1	1	0
1	16	train	10	0.0	0	4	0	0	0	1	0
16	22	train	12	0.0	0	3	0	0	0	0	0
7	24	train	0	0.0	0	32	0	0	0	0	0
0	10	train	28	0.1	0.43429448190325176	2	0	0	0	1	0
5	10	train	16	0.14285714285714285	0.43429448190325176	2	0	0	0	1	0
18	19	train	6	0.25	0.5138983423697507	2	1	1	0	1	0
14	30	train	8	0.0	0	3	1	1	1	0	0
3	6	train	21	0.42857142857142855	1.5107490297762822	2	1	0	0	1	0
7	30	train	0	0.0	0	32	0	0	0	0	0
0	12	train	42	0.0	0	4	0	0	0	1	0
9	18	train	4	0.0	0	3	0	0	0	0	0
7	21	train	0	0.0	0	32	0	0	0	0	0
6	30	train	6	0.0	0	3	0	0	0	0	0
8	29	train	15	0.0	0	3	0	0	1	0	0
1	15	train	5	0.0	0	4	0	0	0	1	0
24	31	train	27	0.2	1.1162212531024944	2	0	0	0	1	0
9	19	train	6	0.0	0	3	0	0	0	0	0
7	8	train	0	0.0	0	32	0	0	0	1	0
2	10	train	28	0.2222222222222222	0.8685889638065035	2	0	0	0	1	0
27	30	train	6	0.25	0.5581106265512472	2	1	1	0	1	0
5	30	train	8	0.0	0	3	0	0	0	0	0
6	26	train	30	0.0	0	3	0	0	0	0	0
14	18	train	8	0.0	0	3	0	0	0	0	0
28	30	train	6	0.25	0.5581106265512472	2	1	0	0	1	0
4	27	train	12	0.0	0	3	0	0	0	0	0
6	9	train	6	0.0	0	4	0	0	0	1	0
11	28	train	12	0.0	0	3	1	1	0	0	0
18	30	train	4	0.0	0	4	0	0	0	1	0
6	15	train	3	0.0	0	4	0	0	0	1	0
8	16	train	6	0.25	0.43429448190325176	2	0	0	1	1	0
4	15	train	4	0.0	0	4	0	0	0	1	0
2	8	train	21	0.42857142857142855	1.3237085771199222	2	1	0	0	1	0
10	17	train	8	0.2	0.43429448190325176	2	1	0	0	1	0
11	20	train	24	0.0	0	3	0	0	0	0	0
11	14	train	16	0.3333333333333333	1.0556294164628637	2	1	0	1	1	0
1	4	train	20	0.5	1.571340866415913	2	1	1	1	1	0
23	28	train	15	0.14285714285714285	0.5581106265512472	2	0	0	0	1	0
5	9	train	8	0.0	0	4	0	0	0	1	0
3	26	train	70	0.0	0	3	0	0	0	0	0
2	16	train	14	0.125	0.43429448190325176	2	0	0	0	1	0
6	13	train	18	0.2857142857142857	1.0764545478730305	2	0	0	0	1	0
14	26	train	40	0.0	0	3	1	0	0	0	0
6	14	train	12	0.4	0.8894140952166705	2	0	0	0	1	0
20	21	train	24	0.6666666666666666	2.263042547553734	2	1	1	1	1	0
1	3	train	35	0.5	2.005635348319165	2	1	1	1	1	0
12	20	train	36	0.0	0	3	0	0	0	0	0
6	8	train	9	0.5	0.8894140952166705	2	1	1	0	1	0
4	9	train	8	0.0	0	4	0	0	0	1	0
0	30	train	14	0.0	0	3	0	0	0	0	0
7	20	train	0	0.0	0	32	0	0	0	0	0
7	12	train	0	0.0	0	32	0	0	0	1	0
0	7	train	0	0.0	0	32	0	0	0	1	0
10	20	train	24	0.0	0	3	0	0	0	0	0
7	22	train	0	0.0	0	32	0	0	0	0	0
7	19	train	0	0.0	0	32	0	0	0	0	0
8	23	train	15	0.0	0	3	1	1	0	0	0
2	31	train	21	0.0	0	3	0	0	0	0	0
8	31	train	9	0.0	0	3	0	0	0	0	0
0	17	train	14	0.125	0.43429448190325176	2	0	0	0	1	0
21	22	train	24	0.6666666666666666	2.263042547553734	2	1	1	1	1	0
29	31	train	15	0.3333333333333333	1.279458146995729	2	1	0	0	1	0
10	30	train	8	0.0	0	3	1	1	1	0	0
0	24	train	63	0.0	0	3	1	0	0	0	0
9	21	train	8	0.0	0	3	0	0	0	0	0
3	9	train	14	0.0	0	4	0	0	0	1	0
13	27	test	18	0.0	0	3	1	0	0	0	1
0	25	test	70	0.0	0	3	1	0	0	0	1
1	18	test	10	0.0	0	3	1	1	1	0	1
6	22	test	18	0.0	0	3	1	0	1	0	1
15	25	test	10	0.0	0	3	0	0	0	0	1
7	23	test	0	0.0	0	32	0	0	0	0	1
13	29	test	30	0.0	0	3	1	0	0	0	1
9	25	test	20	0.0	0	3	0	0	0	0	1
14	28	test	12	0.0	0	3	1	0	0	0	1
7	25	test	0	0.0	0	32	0	0	0	0	1
11	27	test	12	0.0	0	3	1	0	0	0	1
8	22	test	18	0.0	0	3	1	0	0	0	1
12	26	test	60	0.0	0	3	1	0	0	0	1
7	26	test	0	0.0	0	32	0	0	0	0	1
9	24	test	18	0.0	0	3	0	0	0	0	1
2	23	test	35	0.0	0	3	1	0	0	0	1
1	23	test	25	0.0	0	3	1	0	0	0	1
11	30	test	8	0.0	0	3	1	0	1	0	1
19	29	test	15	0.0	0	4	0	0	0	1	0
26	31	test	30	0.18181818181818182	1.279458146995729	2	1	1	0	1	0
18	31	test	6	0.0	0	4	0	0	0	1	0
25	26	test	100	0.25	2.8668326098855514	2	0	0	0	1	0
10	19	test	12	0.0	0	3	0	0	0	0	0
15	18	test	2	0.0	0	3	0	0	0	0	0
9	22	test	12	0.0	0	3	0	0	0	0	0
9	16	test	4	0.3333333333333333	0.43429448190325176	2	1	0	1	1	0
11	22	test	24	0.0	0	3	0	0	0	0	0
18	20	test	12	0.3333333333333333	1.0277966847395015	2	1	1	0	1	0
7	11	test	0	0.0	0	32	0	0	0	1	0
14	19	test	12	0.0	0	3	0	0	0	0	0
15	30	test	2	0.0	0	3	1	0	0	0	0
5	18	test	8	0.0	0	3	1	0	1	0	0
5	29	test	20	0.0	0	3	0	0	0	0	0
20	28	test	18	0.0	0	4	0	0	0	1	0
9	27	test	6	0.0	0	3	1	1	0	0	0
10	18	test	8	0.0	0	3	0	0	0	0	0
