mS#id1	mS#id2	mD#data	C#e2v-0	C#e2v-1	C#e2v-2	C#e2v-3	C#e2v-4	C#e2v-5	C#e2v-6	C#e2v-7	C#e2v-8	C#e2v-9	C#e2v-10	C#e2v-11	C#e2v-12	C#e2v-13	C#e2v-14	C#e2v-15	C#e2v-16	C#e2v-17	C#e2v-18	C#e2v-19	C#e2v-20	C#e2v-21	C#e2v-22	C#e2v-23	C#e2v-24	C#e2v-25	C#e2v-26	C#e2v-27	C#e2v-28	C#e2v-29	C#e2v-30	C#e2v-31	C#e2d	cD#class
486	488	train	0.1152815	1.5035022	-0.00027543513	0.015264699	0.9473721	0.49645108	0.003724142	0.061983507	0.31021765	1.6050515	3.5546994	0.18221146	0.24223684	1.573061	0.09643989	0.00586637	0.68250036	0.24475904	1.3560207	0.1329311	3.3578238	0.094850406	0.31388488	1.7559232	1.0262593	1.9700273	0.0050587407	0.07164301	0.58996075	0.34646708	3.091065	1.4056915	27.15795408122358	1
70	634	train	0.10429358	-0.010652028	0.42982572	-0.037181213	-0.056639913	-0.06419308	-0.09012655	0.3676527	0.654243	0.015323335	0.00010926091	4.806678	-0.00031495586	0.053788606	0.45036197	0.6031705	0.27304572	-0.001017337	0.5993473	0.7569437	0.10592312	0.3153514	0.1964249	1.7225312	1.3852335	0.9576238	0.19393721	-0.007099126	0.06449799	0.78486097	0.3006663	1.1709117	16.045521088854002	1
1153	1154	train	0.7223976	2.5437365	1.79911	0.3268913	0.20934834	0.39276582	0.726082	0.81413966	1.2230626	0.37019265	3.3913245	0.022398086	0.02459892	1.0986573	-1.17751515e-05	0.5059146	0.047356945	1.0944556	1.2108256	0.06738283	0.3782774	0.5167079	0.32077175	1.1463822	1.0320491	0.9193441	0.12856434	0.7139856	2.2128701	0.2712016	1.0564216	2.6751812	27.962386060997233	1
586	587	train	0.1480387	2.1682765	3.6492481	0.7089021	0.37765732	0.8538464	1.3174865	0.075716875	0.20034105	-0.0003539247	0.005739804	0.12875184	1.7082713	1.2922648	0.03292067	0.08721417	3.6635113	0.015694218	0.00441387	0.14239992	0.18592711	0.29916492	0.15018186	0.06698161	2.6488566	0.6962031	0.34508967	0.22752558	0.21059813	0.07056068	0.02270991	0.3686601	21.87280088174157	1
691	692	train	0.24812812	0.08805568	0.11436454	0.32441127	0.17596677	0.5517079	0.8159555	2.9258385	0.22949411	1.2726749	0.37877682	1.6831875	0.89664584	0.25308067	0.059047222	0.00454127	2.3282928	0.083275676	0.47667542	0.02549083	-0.0056770677	0.10420293	0.018830372	-0.0039419592	0.021170108	0.8126342	0.064419225	0.91890746	3.67142	0.36589774	0.7444322	2.2730837	21.920990442857146	1
914	916	train	0.20047759	0.087239996	0.26696217	0.36740157	0.91953313	0.020373926	1.7451358	0.20402041	0.71772987	3.6836197	0.4238148	0.10057734	0.09547704	0.35948887	0.772461	1.2976986	0.034283884	2.986304	0.37280566	2.7770064	0.30090237	0.4406071	0.0038774675	0.30741322	1.0475515	0.0146659855	0.25271195	0.3194905	0.0007860257	1.6100488	0.5558379	1.263391	23.54969566100044	1
299	300	train	1.3866003	0.2820523	0.022751238	1.0155219	0.3184438	0.16695672	0.19920287	4.6589055	0.0042577717	0.80055326	0.78061485	0.06320101	0.6575642	0.5199439	-0.0071283206	0.00046829935	0.16274424	0.87949735	0.5648122	3.5602343	0.9294968	0.026945487	0.021420464	1.3352201	0.44153178	1.8780336	0.91070765	0.43638414	0.007840787	0.98606527	0.046914864	0.21576326	23.273521916096797	1
993	994	train	0.015244614	0.70090264	1.0287001	0.47683176	0.6460617	0.4288038	0.4867851	-0.0003409475	1.4150952	4.2133126	0.009055321	1.0422916	0.13469027	4.480994	-0.0021514287	1.4212312	0.061019097	0.35178265	0.10271453	1.0417075	0.2490862	0.4696522	0.8007299	0.8380798	1.2640717	0.13810627	0.20116058	0.32280514	0.30625507	0.8111392	0.08139705	0.20934871	23.746563461056212	1
141	145	train	0.011638821	0.18170223	0.24987248	0.04130141	0.0007888768	0.010373402	2.2481866	2.9861503	0.5460134	0.064012915	0.08783746	2.221936	0.094498634	0.12005973	0.00321981	0.032590587	0.26573944	0.020521423	0.06924672	4.7103367	3.258207	0.3125203	0.0076753907	2.6526	2.0369637	9.996638e-05	0.28370446	0.46756595	0.6772028	0.41661435	1.2244724	1.9480398	27.251693114485533	1
49	50	train	0.0035460212	0.33083224	0.48536325	0.061023634	1.358326	1.2012266	0.011764997	0.32974848	0.004645051	0.06993113	1.4516187	1.3162217	0.75399196	0.45349705	0.600841	0.5918563	0.24811332	1.7302251	0.2135711	1.2048024	0.50985813	0.2679067	0.017547779	0.27148467	1.579623	0.1330197	0.090360135	0.058172822	0.022835305	0.7576259	0.117831536	2.5314312	18.778842773055658	1
219	222	train	0.015880333	3.384412	1.2104164	0.21037011	0.09547184	-0.0023715508	1.2517898	2.4210403	0.063556485	0.9689671	0.27055445	0.9763959	-0.0011402032	0.8151402	0.22351915	0.0007184337	1.0079474	0.0117192175	0.04506911	0.75588584	0.0023538119	0.41125557	3.0450487	-0.00042468694	0.6804585	1.6184717	0.09822071	0.008127014	0.042280022	0.1667473	0.002602985	2.673991	22.47447505412856	1
481	483	train	0.47340205	1.3120576	2.6049638	0.09106866	0.046878897	0.6670665	0.67071193	0.4995876	0.019235987	0.2730558	1.1583469	0.68099403	0.014139764	0.26109168	0.7196133	0.7489425	0.9959813	2.3650312	0.27735952	1.3817971	0.11917614	0.6054222	0.7352958	0.45128244	0.13423467	0.01605124	0.3668996	0.4560169	0.12729143	0.005217177	0.04897126	0.62028635	18.94747129548341	1
610	613	train	-0.0062313504	1.573907	0.9973707	0.23751928	0.24838327	-0.003303997	0.09783258	1.0651252	1.3363997	0.0471332	0.35951424	0.033913903	-0.0032053057	0.13478157	0.059395593	0.0043358207	2.5634983	0.3126761	0.21864524	1.3911546	1.2314085	0.7250597	0.12771533	1.3809878	0.08902074	0.049221437	0.8167974	0.25455117	0.24195439	0.6038444	1.4258612	0.7436874	18.35895509645343	1
282	286	train	0.0021813645	0.4165632	0.27716503	0.24452198	-0.000950582	0.033366263	0.39942387	0.26134148	1.1449075	0.34334525	0.008853962	0.26521194	0.21101525	0.43506244	-0.0017020662	0.015350145	2.0762146	0.009705584	0.234968	0.055943284	0.7254641	0.81808084	0.9264823	0.07967482	0.2215098	0.21124078	0.9629849	0.12844233	0.05422138	0.42828685	0.08238012	0.2772343	11.348490998148918	1
268	270	train	0.45891616	2.154592	4.5090127	0.29463854	0.93183523	0.73092705	0.1356052	2.1544988	0.051387034	0.28174648	0.47935942	1.5466468	0.0030384383	1.5574918	0.96400255	0.59549767	0.076151095	3.1230958	0.012656884	0.8123768	0.68585694	0.022466995	0.8386763	0.13642903	0.01378179	1.06637	0.05059601	0.023943566	0.011292573	0.02147921	1.9534045	0.36291444	26.06068784580566	1
114	115	train	1.2169111	0.21948868	2.658484	0.13946468	0.008581836	0.021009082	1.3905665	0.8625656	0.029362813	0.30250317	0.15957664	1.276468	0.12854543	1.1661971	0.21770301	0.0211275	0.26964894	2.0489192	1.8492842	0.12024823	0.008752043	0.26693904	0.12505735	0.45494384	0.052337658	0.9498857	0.34324571	0.023812318	0.4799196	0.038541414	0.24411073	1.3619275	18.456128551624715	1
1112	1113	train	0.5768751	0.51469564	0.15787089	0.35141578	0.04230131	0.6640538	0.06823285	1.2238251	1.2705634	1.852543	0.68408793	1.9082196	0.003945348	0.5364633	0.21140662	0.63100386	0.5870305	0.19917773	0.7103495	0.29837316	2.236263	0.0295991	0.006159708	3.427419e-05	0.025338573	0.3682104	0.02934349	0.0010709051	1.5812435	0.033973835	0.1507647	0.19938509	17.153820969404478	1
660	661	train	0.06398262	2.1258109	2.9284136	0.26236185	0.5976279	0.42095223	0.9491175	0.34031084	0.721957	0.1668996	0.12845084	0.5452231	1.0230278	0.78930545	0.002316507	0.086620174	3.820599	0.09780803	0.04541721	0.43148577	0.02773224	0.31445447	0.019706715	0.13885732	2.0916927	0.2830234	0.13420065	1.4232091	0.19621545	-4.411279e-05	0.7227106	0.9897909	21.889237387807952	1
230	896	train	0.08767342	0.005824886	0.2280439	0.024653321	0.0081229415	-0.022538593	-0.008747879	0.046553854	0.17689228	0.031366963	-0.0054698684	0.4744082	-0.00041903983	2.2590814	0.062376022	0.07344709	0.61761326	0.80289644	1.1698405	2.4525385	0.51002824	0.22537906	0.01994312	0.22502752	2.790792	0.5197557	0.06196893	2.7138877	0.12641132	1.6694986	-0.0015272337	-0.031599637	17.31372279828065	1
123	124	train	0.3673662	0.51257944	0.031684782	0.079965934	0.2512367	0.8487769	1.9858841	4.3596025	0.65090066	0.049916	0.011992572	2.2043455	1.4823278	-0.0005099847	0.8044012	0.001638155	4.656805	3.3354354	0.31558228	0.4820253	0.0026001253	0.15213943	0.23355502	0.7087798	1.9268167	0.68993914	0.00025470028	0.09429448	0.3356922	0.1037248	0.24854079	0.15895285	27.08724640237051	1
392	393	train	0.7425153	0.2759412	0.14925876	0.027573476	0.02563036	-0.031253386	0.39057556	0.020563647	0.11329216	0.24945235	-0.032409277	1.0651706	0.7367155	0.39393082	0.040637664	0.37503657	0.23500122	1.2251893	0.008309926	0.023375718	0.2575153	0.36051455	0.03688294	0.40842214	0.19438359	0.0013730262	-0.010052584	0.69681805	-0.03279332	4.7020755	0.17488024	1.6050097	14.429536663577892	1
242	243	train	0.55905694	0.082737744	0.11413332	0.0089449715	0.3201352	0.01823608	0.5334243	0.0018896881	0.038155593	1.3097702	0.068124264	-0.033257894	2.00878	1.0919107	0.08199229	0.03779509	2.0814495	-0.0010343763	0.069789335	1.6803395	1.1257025	1.1938055	0.026651353	0.17542957	0.7138479	0.13654047	0.10006521	-0.0005179851	-0.012652623	0.00020532998	0.3813187	0.22336134	14.136129669044749	1
694	719	train	0.13920525	-0.00081628386	0.13308872	-0.028157143	0.13923846	1.1047202	0.5642586	2.1397536	0.32184634	1.579224	0.3142261	0.7321257	0.43738747	0.36393356	0.06542231	0.1818738	0.9482206	0.01803065	0.29255575	0.076994725	0.30004862	0.055594876	0.7376458	0.0073997667	0.041787412	1.2325357	0.15493785	1.4836586	2.5288084	0.19242524	1.4414684	0.9050575	18.604500426794402	1
402	404	train	0.53426856	0.12581368	1.4338349	-0.008763634	0.72148365	0.11467026	1.1614959	0.36597228	0.5567013	-0.010237513	0.21593411	0.10359864	0.67817605	0.6526532	0.12687568	0.27564958	0.2778529	0.14864121	1.2793792	-0.0137358	7.720495e-05	0.051524118	0.089959286	0.94058186	1.0232058	0.3556071	0.27363774	0.9504961	0.83955777	-0.035208903	0.53841466	2.6681921	16.43630905187456	1
518	886	train	0.10145151	1.427667	0.06805295	0.33040497	-0.03667518	0.23357503	0.8076772	2.4322095	0.48203915	0.79054344	1.3648428	1.3042839	0.9601426	0.40462837	0.1865866	0.9130259	1.2538576	0.5114282	0.2548981	0.56413144	0.9170322	0.015465268	-0.032640822	0.0044755503	0.3174636	0.033442393	0.07434126	0.00027954605	0.5557433	0.034255333	0.08409527	-0.0017187108	16.357005196769023	1
589	665	train	0.11034543	1.9786787	3.019009	0.35792074	0.45017284	0.6302164	1.2295557	0.25408822	0.49849647	0.09024213	0.043381598	0.42638996	1.4917872	0.7890658	0.0010475406	0.13051493	3.8772483	0.08531814	0.040002346	0.2708447	0.1021376	0.26161537	0.024081307	-0.010601593	2.309511	0.20392983	0.13440233	0.72624844	0.08155543	0.0015885511	0.18807091	0.9747636	20.771628977614455	1
427	428	train	0.012971946	0.32423434	0.16931239	0.009900473	0.52461094	0.0853259	0.40211093	-0.010215102	0.34302455	1.703766	0.0024810403	0.07403662	0.9847707	0.91279984	0.31857753	0.8208401	0.9337131	0.026842188	0.90176666	3.1457813	1.5543576	0.20264912	0.7329437	0.6085102	0.5068205	0.24723548	-6.3777e-05	0.015688177	0.20545958	0.6068401	0.7067205	0.5387128	17.612525388336508	1
540	1147	train	0.36459604	0.41938278	0.9689302	1.6629298	0.33225557	1.1799405	-0.03933426	0.7494504	0.6382337	0.28527704	0.06159243	-0.13006154	-0.030205978	0.13761479	0.26801226	0.79653424	0.0037283418	-0.0023408816	0.8914349	0.24699584	2.4707093	0.21143547	0.020970684	0.25414714	2.118148	0.5144723	-0.114198975	-0.045933347	0.37707308	0.29332405	0.04620521	0.40444475	15.355763886123896	1
578	580	train	0.028460259	0.08558058	0.21295057	-0.0036641727	0.008367155	0.49308062	0.06773664	2.822241	2.537605	0.7003684	0.12473334	1.5205616	-0.0015928053	3.731507	0.18326412	0.7474532	0.0019915735	1.3899544	2.1369455	0.016054831	1.362013	-0.0028767735	0.09701314	0.16538762	0.26469848	0.37877512	0.00088776794	0.0657997	1.2596877	0.18884578	0.03797816	0.5870871	21.208895744930487	1
1334	1335	train	0.046190273	0.6773207	0.76772827	0.010724506	0.090165935	0.0006981561	0.22762422	1.541516	-0.00016780857	0.23491222	0.016612217	0.33061102	0.10775694	0.659932	0.0020113748	0.003930851	0.6828808	0.11092577	0.10619813	1.0542734	0.42302546	0.002207272	0.12692067	0.24316736	0.44355404	0.21216547	0.001655764	0.036927275	0.08618109	0.4187346	0.14229089	0.50939494	9.318069795888732	1
1094	1095	train	0.18709975	-0.0022784146	0.015895931	0.1634931	0.9082237	0.0675876	0.053173795	0.94455147	0.5432956	0.07352354	0.32549477	4.748705	0.046665516	0.50663495	0.02693095	0.012165797	0.18008843	0.040582843	0.0025155582	2.2298834	0.0066835852	0.7338979	0.22814359	0.16460326	1.462276	1.1156116	0.54229903	0.421811	0.31156597	1.093333	0.17702566	1.9198756	19.251359428279102	1
707	709	train	0.07980612	0.6052502	0.679178	0.0045250137	-0.0033834588	0.27341688	0.22784884	1.7315693	2.0414457	0.081671044	0.1721608	0.6638668	0.011113113	0.7460223	0.44188756	0.03312699	2.0218024	1.4724442	1.5440943	0.5074418	0.008386748	0.94528127	0.21133249	0.54217064	0.12301397	0.17427932	0.25977623	0.028531255	0.07202309	0.27393618	0.2982284	1.243141	17.515388620318845	1
268	269	train	0.4615484	2.100261	4.346433	0.2625964	0.91257524	0.7582149	0.11166346	2.1379285	0.053738095	0.27670535	0.4412201	1.5242667	0.00088998524	1.4263657	0.97804093	0.6106871	0.069470234	2.9458294	0.01768773	0.8784891	0.6579306	0.020126142	0.80664337	0.16192178	0.014822971	1.0310676	0.056897484	0.025985768	0.0075765844	0.016890746	1.9649456	0.3581612	25.437581274542026	1
319	320	train	0.06983691	0.26416618	1.6324437	0.08530768	0.603131	0.09694292	0.116033524	5.6286774	0.003486664	1.3646102	0.5576503	0.44238174	0.5833437	0.2546572	0.0018778186	-0.001130204	1.6661346	0.8998963	1.7848045	0.37940016	0.0010058394	0.006997484	0.041150704	1.2512544	0.43118617	0.030110177	0.03855189	0.8514088	2.8850312	0.021182004	6.3620275e-05	3.526563	25.518157475395128	1
380	840	train	0.12042691	1.3140423	0.35210392	-0.0040959525	0.110647276	0.0055314912	-0.0005506311	0.62468624	0.5470348	1.9676018	0.018519158	-0.018988023	0.8082825	0.37396553	0.20774658	0.06670993	-0.10720424	-0.0017966242	-0.005756533	0.04556924	1.7781367	0.06309712	-0.020282459	1.1985409	3.7235193	0.7568615	0.6208406	0.0052990858	0.30538985	0.031509984	0.0046855602	0.54250973	15.434583643334918	1
1404	1405	train	1.0594063	1.9707068	2.265383	0.00026925257	0.12917313	4.229119	0.0426549	0.5567301	0.7236735	0.122829534	1.548146	0.7680467	1.2309363	0.13984895	1.3739601	1.0856078	5.501327	0.37414294	0.053029772	0.02295608	0.34302863	0.20922829	0.22495799	0.030396376	0.6867455	1.3110918	0.31622097	0.124659024	2.6144857	1.0848951	0.78402823	0.6162452	31.543929930543527	1
254	982	train	0.19484328	0.3904943	2.3512285	0.015984436	0.2560785	-0.023439065	1.4193568	1.6220998	0.2411783	0.19428729	0.08309343	-0.019841883	-0.0017380907	0.019895842	0.38670695	0.40704098	0.078992605	0.34650376	0.010517615	0.9777308	-0.047138058	0.66129565	1.0565555	0.091869	0.28460634	0.81896996	-0.007794361	0.4216392	0.22158962	1.2939215	0.041143164	1.3031662	15.090837771887891	1
