mS#id1	mS#id2	mD#data	C#e2v-0	C#e2v-1	C#e2v-2	C#e2v-3	C#e2v-4	C#e2v-5	C#e2v-6	C#e2v-7	C#e2v-8	C#e2v-9	C#e2v-10	C#e2v-11	C#e2v-12	C#e2v-13	C#e2v-14	C#e2v-15	C#e2v-16	C#e2v-17	C#e2v-18	C#e2v-19	C#e2v-20	C#e2v-21	C#e2v-22	C#e2v-23	C#e2v-24	C#e2v-25	C#e2v-26	C#e2v-27	C#e2v-28	C#e2v-29	C#e2v-30	C#e2v-31	C#e2d	cD#class
28	66	train	0.22246836	0.0217722	0.2083919	0.035780106	0.45627815	0.030442825	0.21312502	0.37622407	0.01014034	0.09924283	0.066828325	0.07631867	-0.0049498146	0.010480054	0.0056334822	0.03454182	0.23423195	0.04206847	0.16336793	0.016827304	0.07864417	0.05942835	-0.059485678	0.13047355	0.2660841	0.04785626	-0.092482254	-0.0023881015	0.4057993	0.10677266	-0.04624341	0.10824041	3.321913351304829	1
38	106	train	0.24787213	0.08741209	0.11908461	-0.017738342	0.17779307	0.07842987	0.24661343	-0.008419037	0.34509587	0.12200242	0.44668087	0.013139978	0.006577479	0.19712016	0.10701831	0.09892711	0.0009909514	0.014618203	-0.0017346202	0.08852633	0.02281521	0.11364383	0.31309566	0.009511217	0.10668033	0.0608156	0.08153105	-0.0113812005	0.10800085	0.22665507	0.07266695	0.24924663	3.723292082780972	1
41	53	train	0.08392785	0.048336677	0.057314675	0.023947263	0.01231378	0.40863693	0.001951389	-0.00068597094	0.009221363	0.011867333	0.07337626	0.48811567	-0.01846046	-0.10499887	0.13880046	0.03727565	-0.037775714	-0.010629788	0.07081884	0.074446276	0.13905858	0.29489204	0.2679633	0.2840944	-0.009121554	0.4191617	0.054451592	0.05087447	-0.0101795895	0.17342485	0.12282382	-0.014956824	3.140286384441424	1
83	95	train	-0.1507894	0.14790364	0.019190004	0.07562339	0.12904021	0.19237366	0.13516551	-0.015610475	-0.030386299	-0.0036425693	0.017231097	0.09220858	0.0023953854	0.14406689	0.17343493	-0.019751398	0.0794813	-0.016353076	0.10016938	0.03491347	0.19855517	0.05991235	0.31353283	0.021627823	0.082032226	-0.050381664	0.17458083	0.15399407	0.07953846	-0.008022512	-0.003886358	0.2116409	2.339788351440802	1
25	29	train	0.003793658	0.55566466	0.14600477	0.13586596	0.05528863	0.19861266	0.10454741	0.0761737	-0.040731505	-0.0048311623	0.0055164024	0.0007685115	0.034204267	-0.0052017835	0.15222126	0.44673175	-5.9784288e-05	0.42423543	-0.0056139706	0.07404606	-0.020806527	0.2546334	0.089742966	-0.009519948	0.42266047	0.049031794	0.0081399	0.22565663	0.2778693	0.027128369	-0.0049907016	-0.04642747	3.6303551129967673	1
85	99	train	0.2307616	0.09768481	0.50280315	0.3506244	0.0071474425	0.14447072	0.023866232	-0.012629756	0.0023179527	0.1173408	0.03301183	0.40155756	0.018302865	-0.0016106137	0.011825625	0.0024226352	-0.04619104	0.004300038	0.0134881325	0.058339175	0.29338533	0.1158774	0.4233459	0.05194931	0.26339135	0.5130147	0.071386	0.12681441	0.007869539	0.16488427	0.05639216	0.017665144	4.065809051273391	1
109	112	train	0.1131264	0.33660802	0.041756026	-0.000418903	0.027628059	-0.029864356	0.033816624	0.0065257153	-0.07037185	0.010704489	-0.026379881	0.06190136	0.07664022	0.6173699	0.027418057	0.20167442	0.30668446	-0.0056563453	0.22703688	0.17161569	0.026582077	0.18782482	0.64902294	0.15154418	0.3370887	0.030257767	0.008662426	0.022590283	0.073609136	0.0003923927	0.23833139	0.10079716	3.9545182481524535	1
45	49	train	-0.032663517	0.040657803	-0.0059907814	0.023867311	0.14376654	0.029257	-0.050562695	0.07938961	0.001124554	0.37739545	0.4104402	-0.005529762	0.020003185	0.11187444	-0.0028321915	0.14336711	0.13491559	0.04336564	0.0024320367	0.00898715	0.028709289	0.24344815	1.0176635	-0.0008976614	-0.061053865	0.11075679	0.21002796	-0.00020189103	-2.2459204e-05	-0.005221885	0.22061573	0.1747273	3.4118156268559687	1
7	8	train	0.08404365	0.14538004	0.00062621635	-0.0020970644	-0.025816957	0.0024193088	-0.0029284933	0.007918026	0.04369407	-0.17157523	0.082302175	0.28381202	0.04431664	0.13426705	0.06846871	0.24176627	-0.033265583	-0.0023195571	0.03730023	0.14734593	0.09712647	0.25227597	0.2527564	-0.07852759	-0.023081856	0.12522206	0.03733347	0.0028195817	0.054115657	-0.07362385	0.0299536	0.11784376	1.879871103388723	1
5	29	train	0.010791608	0.8480487	0.24455176	0.06298686	-0.03801137	0.17842005	0.14366314	0.052446585	0.041137975	0.03482603	0.012818074	-0.018191706	0.15715405	0.02885686	0.08850021	0.2746987	-0.008270673	0.10319938	-0.015543552	0.2087662	0.025897661	0.03187534	0.19815378	0.030767309	0.1530729	0.0044735735	0.053533122	0.10872161	0.16715547	0.0129237985	-0.0014446198	-0.00119182	3.194786996813491	1
47	48	train	0.027539574	0.034467574	-0.0014933511	0.014409088	-0.039521065	0.02106655	0.087680675	-0.19563673	0.060546875	0.057876825	-0.05013906	0.10289205	-0.033531267	0.22023852	0.025366133	0.268184	0.05238699	0.06883079	0.20019676	0.22260563	0.016643472	-0.07198517	0.6756187	-0.1039915	-0.026753243	0.07288386	0.028243273	0.03607165	0.012881048	0.01777984	0.06817657	0.040926132	1.9104612008668482	1
39	55	train	-0.0031083452	0.008930004	-0.038050033	-0.02530376	-0.0068489546	0.022974838	0.31799	0.31004313	-0.0014984411	0.5784117	0.035514083	0.031502005	0.12827723	0.1236505	0.31854165	0.0454099	0.07998079	0.11988773	0.17106159	-0.0018628839	0.013566507	0.02860242	0.18528672	-0.0032041462	0.18826015	0.01855017	0.17765585	0.28173167	0.028500814	0.2359496	-0.011840502	-0.029291324	3.3292706485372037	1
3	101	train	0.12620637	0.24763931	0.10159818	-0.038855735	0.026616821	-0.059543215	0.021710604	0.19627969	0.37578756	0.13144323	0.01691996	0.63911366	-0.022208557	0.073419966	-0.031141689	0.07382437	-0.024843566	0.031044105	0.038835227	0.008138462	0.08939236	0.11999659	-0.0155523745	-0.01643791	0.13437723	0.014863006	0.20962265	-0.0046108626	0.057381835	-0.008710041	0.12294151	-0.01708741	2.6181613355875015	1
18	21	train	0.13090646	0.027758515	0.51264817	0.0059985635	0.12442293	0.21453702	0.30191803	0.13475516	0.057235617	0.11550284	0.11293643	0.2878994	0.037705306	-0.086163156	0.30795172	0.07749343	0.28243512	0.017163092	0.023891097	0.09165126	-0.012453269	0.14920755	0.3056808	0.010436601	0.4123718	0.059816267	-0.0029280826	-0.020892145	0.43983275	0.11104135	0.06419286	0.021788677	4.316742197377607	1
3	14	train	-0.025662351	-0.017758997	0.076588385	0.01276561	0.07573401	-0.036968775	0.04150652	0.24107037	0.5560505	0.22094123	0.0043241135	0.63079196	0.005117852	0.03591972	0.02488399	0.050024934	0.1522588	0.039023165	-0.033741232	0.0037494954	0.047120225	0.12482548	-0.037537444	0.011641257	0.070766464	-0.026105717	0.14319605	0.050703283	-0.109209254	-0.0012103136	0.13717154	0.009372146	2.4773529913509265	1
67	77	train	-0.08749564	0.019407619	0.49152735	0.052008074	0.43736857	0.012246614	0.06689588	0.44380647	-0.06365322	-0.05137598	0.14740224	0.07720378	0.09693852	0.27530077	0.08461087	0.013454642	0.112282366	-0.0053441445	-0.004435087	0.016582344	0.07842042	0.08959696	0.4276427	0.17545848	0.11912807	0.013028274	0.1276114	0.001701612	0.10828709	0.0953377	0.043123387	0.060907487	3.4749756110832095	1
38	90	train	0.2917072	0.031932924	0.044259842	-0.009256501	0.1366662	0.14739677	0.12714493	-0.002170618	0.29110527	0.23811509	0.426552	0.013445269	0.0096903	0.24067017	-0.017560484	0.16450526	-0.004757994	0.035046656	-0.0039587854	0.10488138	-0.016913284	0.05335387	0.54770553	0.021284416	0.0028637073	-0.10878183	-0.011389267	-0.020745056	0.024828305	0.012023571	-0.0075017735	0.08221845	2.8443615115247667	1
81	95	train	-0.11668939	-0.0140080415	0.0015608736	0.10735865	0.15820527	0.18274663	0.3443642	-0.0198965	0.13087757	0.010373396	0.04907813	0.059596367	0.023685632	-0.069084354	0.18292697	0.0126641225	-0.03549852	0.120454326	0.18219218	0.13906434	-0.082416385	0.10269502	0.28363377	-0.031975117	-0.12201036	0.0052253995	0.253663	0.05646014	-0.008995032	-0.016916392	-0.037139475	0.15398142	2.00617783353664	1
89	90	train	-0.029266732	0.007665542	0.05244131	0.037508033	-0.04012257	0.12945557	-0.18780665	-0.0026948215	0.38666612	0.0023301772	0.22874466	0.075650476	0.14989913	-0.02739772	0.0005509224	0.28417793	-0.030549841	-0.0060169306	0.06068029	0.32054302	-0.04393112	-0.04872539	0.6729909	0.0013475913	0.00010645163	0.088721186	-0.0038805194	-0.015563686	0.0145338	0.00755607	0.018454688	0.03243509	2.1365029820080963	1
1	5	train	0.02675631	0.14855981	0.07194125	-0.07836505	0.009914584	0.36116555	0.41397515	0.013785163	0.011839972	0.13277753	0.12646446	0.05187317	0.073924325	0.18088235	-0.0035751036	0.16315173	-0.010886167	0.08170674	0.16938359	-0.03526976	0.15445678	0.005400682	0.20705687	0.14438717	0.057528153	-0.006814118	0.26463735	-0.0082675	0.03594971	-0.0037125917	0.0016418463	0.0082124015	2.7704823391977698	1
32	56	train	0.037391063	-0.0166692	0.01688254	0.007910422	-0.0043254895	-0.028949406	0.20795251	0.15377085	0.14801875	0.23027028	0.020913636	0.0057817544	0.04311732	0.017063087	0.2887646	0.06284607	-0.0016792491	0.13008292	-0.014743294	0.051190272	0.017813623	0.39483067	0.33722863	0.027109051	0.17299144	-0.009984995	0.15049683	0.20320433	0.1622499	0.0058582877	-0.007146871	0.28987244	3.100112759973854	1
33	101	train	0.059767433	0.13398238	0.17690109	-0.011595971	0.06295508	0.119281396	-0.027861781	0.08546672	0.30954275	0.06387109	0.008441662	0.24863338	0.13639903	0.2280591	0.0056371978	0.36632288	-0.0011563852	0.07330415	0.08377291	0.051110048	-0.061731324	0.04878684	0.14693347	-0.0057104207	0.118837364	0.001608755	0.40944624	-0.0039637242	0.028550796	0.013606349	0.16810842	0.022501767	3.059808677411638	1
84	111	train	0.0033051362	0.038405646	0.118722305	0.05815616	-0.012407882	0.07695335	0.22640601	0.03526894	0.30710855	-0.0060910336	-0.01160804	0.19424503	0.0017420548	0.009462101	0.036120232	0.08399845	0.2429636	-0.008266335	0.0030325162	0.51250875	-0.040553186	0.012328514	0.6474312	-0.009877508	0.008890966	-0.06678419	0.12756054	0.038195726	0.07418206	0.2830897	0.06368321	0.061820675	3.109993238118477	1
73	75	train	0.0947563	0.19049875	0.06612055	-0.00066448556	0.043823548	0.021357842	0.010662785	0.005573544	0.02493847	-0.06239019	-0.0313786	0.9403442	-0.005868953	0.015126012	0.0016166097	-0.07980296	0.021463474	0.016487578	0.021927098	0.038951833	0.2311646	0.32528675	0.03812952	0.40855226	0.22837052	0.30928174	0.0003788872	-0.045514796	0.009584938	0.011517294	-0.0040083774	0.05245149	2.898738240910461	1
46	106	train	0.058818456	0.018584877	0.03233416	0.0035252217	0.109021574	-0.006697581	0.3229127	0.024972755	0.36196437	0.10864417	0.4567337	0.064027175	0.23550905	0.305172	0.13544984	0.15740535	0.0005903498	0.016993245	0.0006999125	0.09353239	0.015286731	0.17385903	0.31129426	-0.00060903584	0.015277018	0.02235107	0.029231366	-0.008179718	0.03468386	0.074979596	-0.0069247326	0.19687708	3.3583202374284156	1
43	58	train	-0.03357778	0.0109036965	0.17654514	0.10535918	0.3460353	-0.01684016	0.112833396	0.23255584	0.012858255	-0.05836262	-0.038643334	-0.041576494	-0.030831393	0.0310333	-0.042099316	0.08686685	0.12983714	0.3356717	0.006978102	-0.012442827	0.0072324118	0.12057811	0.62512916	0.28710353	-0.019166512	0.105622575	0.0074215163	0.112709425	0.020663725	0.04297484	-0.18813778	0.49211854	2.927353509236127	1
68	84	train	0.0066845487	0.17111222	0.045123696	-0.05280096	0.0064700134	0.18873782	0.21603392	0.027372979	0.21597144	0.016901445	0.066283844	0.03559223	0.0012171468	0.06789053	0.065298274	0.08383065	0.30581155	-0.0022528395	0.017993227	0.25999653	0.16345578	0.045832414	0.75616777	-0.035280447	0.045327913	0.06385814	0.044806715	0.04750866	0.018045848	0.182785	0.049980056	-0.014341768	3.1114143644226715	1
13	19	train	0.017244782	-0.019455295	0.026210802	0.040445402	-0.07193582	0.009099092	0.41696796	0.25687814	0.11937794	0.51044494	-0.085889414	-0.028190352	0.0421922	0.15279129	0.07275996	0.006305554	0.32582334	0.13791773	-0.0042523933	0.07138422	-0.039317135	0.18422633	0.2581766	0.14048158	0.17312981	-0.043957077	0.17625633	0.11629301	0.10744232	-0.10100733	-0.0075736954	0.0952189	3.0554897161200643	1
14	33	train	-0.012152895	-0.0096082995	0.13335444	0.0038097245	0.17912887	0.0740586	-0.053266395	0.104970075	0.45802847	0.10736009	0.0021573754	0.24539599	-0.03143248	0.11157481	-0.004504443	0.24822804	0.0070871394	0.092145026	-0.07278446	0.023547065	-0.03253963	0.050750114	0.3546408	0.0040440955	0.062582776	-0.0028256534	0.27969822	0.043587033	-0.05433795	0.0018906858	0.18756635	-0.012341827	2.4898117756238207	1
71	77	train	0.10710502	-0.00094003056	0.41441053	0.038866207	0.106811516	0.18544365	0.36869863	0.17781058	0.09164508	0.05838544	0.08759491	0.023891186	0.053483155	0.29274014	-0.033957563	-0.02962102	0.32019755	0.01529576	0.0028056188	0.008714332	0.09765414	0.07756329	0.20963152	0.14993311	0.18202978	0.045304805	0.018473499	-0.0021202574	0.081956625	0.25858164	0.010898988	0.081324056	3.5006118902238086	1
2	28	train	0.31967175	0.0010520999	-0.020617945	-0.046752557	0.21566103	-0.006646102	0.3251024	0.094540276	-0.008113936	0.08774563	0.25059375	-0.084832296	0.01580255	0.021628575	0.0027826345	0.039737165	0.13879798	0.069444664	-0.033788636	0.016567072	0.08000836	0.0343626	-0.08330398	0.15452197	0.1489106	-0.0008593848	0.0076110684	-0.016282855	0.19911657	0.036903396	-0.10758986	0.20352232	2.055296905571595	1
5	94	train	0.09062785	0.4393451	-0.038364477	-0.0962028	0.026361786	0.23062742	0.37648028	0.025216293	0.073768556	0.5419434	0.07747389	0.11755665	-0.0003563427	0.22960703	-0.009854556	0.053114634	-0.005705761	-0.027309446	0.14198153	-0.016035117	0.15248975	0.007548048	0.2787053	0.13702229	0.100559756	-0.013159411	0.04924217	-0.04535618	0.07192258	0.046041865	0.0051573454	0.0014694302	3.0219188090995885	1
17	42	train	0.022107275	0.18888535	0.0021790483	4.4926684e-05	0.028466731	0.4345682	0.029629111	0.016479481	0.025554543	0.009738598	0.19852296	0.20126952	0.0027745487	0.48407593	0.059818085	-0.024938468	-0.060019102	0.022076698	0.2095531	0.13043307	0.18465124	0.049234908	0.7115458	0.06710703	-0.018200725	-0.0012553674	0.038732175	-6.0652666e-05	0.04519487	0.19073333	0.0022145058	-0.032565694	3.2185510356030136	1
45	76	train	-0.038061876	0.027394844	-0.011372786	0.03517172	0.23811148	0.038826827	0.07324502	0.09625331	0.012872879	0.2613671	0.43918082	0.005844362	0.019245557	0.24978937	-0.00094847026	0.18770953	0.09160047	-0.031288475	-0.02360541	0.011096688	0.049220547	0.37661365	0.61814326	0.015473529	0.07719629	0.039953634	0.07291348	-0.030318083	-0.0027474253	-0.0065374672	0.22168171	0.2561705	3.370196618430782	1
45	113	train	-0.016309043	-0.0024704402	-0.008059594	0.093827836	0.1908461	0.084232554	0.04160821	0.11995877	-0.0035429238	0.41155335	0.30094257	-0.013550537	0.010611156	0.24560072	-0.0363631	0.17807822	0.07448406	0.13429767	-0.016481515	0.00047053545	0.023707721	0.308724	0.76372796	0.023515105	-0.09983668	0.06791602	0.11555448	0.007555873	-0.00055603654	0.003733106	-0.01429533	0.30071467	3.2901954831613693	1
23	52	train	0.10232406	0.2265463	-0.015090218	-0.031530794	0.0013146003	0.011182452	0.04949146	0.0060018683	-0.005400048	0.011333485	0.001610143	0.03551921	0.049456265	0.55543244	-0.012584157	0.24331652	0.25049478	0.0035106651	0.41976956	0.1735618	0.0585181	0.15650399	0.6975648	0.07765691	0.1342333	0.04282122	-0.003125194	0.0035188922	0.011966089	-0.020421907	0.32770747	-0.023546925	3.5396571028977633	1
23	79	train	0.13109423	0.5607121	-0.04166526	-0.00813534	0.0006584583	0.049891386	0.06698044	0.005424222	0.010694353	0.020975897	0.0019118683	0.004813237	0.0124646835	0.57348585	-0.010709452	0.38662964	0.25888035	-0.0022398492	0.35035583	0.18255648	0.07497762	0.15278332	0.48658842	-0.03996874	0.2070075	0.06280328	0.0005440187	0.003204109	0.011312756	-0.023409182	0.10775998	0.0010627591	3.5994449674035423	1
8	83	train	0.12602334	0.1576643	-0.010367971	0.006163291	-0.014559427	0.07219675	-0.01872327	0.025656892	-0.008498961	0.008686749	-0.083471	0.36704862	-0.005424698	0.23884125	0.094175935	0.17951082	0.27896526	0.00084211543	-0.036377814	0.073710516	0.2174531	0.04975085	0.3045454	-0.043546323	-0.08702937	0.19253424	0.030694745	0.002305994	0.087986335	0.051792942	0.023610111	-0.14679848	2.1353622575406916	1
92	94	train	0.18056801	-0.045681495	-0.016341034	-0.061017007	0.1257984	-0.0068780836	0.19246612	0.055023614	-0.080463275	0.58622223	0.21015087	0.03362728	9.08209e-05	-0.08157591	-0.005703666	-0.06547719	-0.0026951975	0.027243616	0.06888384	-0.0062958486	0.15101697	0.015495496	0.8209681	0.12063925	0.058612686	0.058125157	-0.029229509	0.022084551	-0.04879349	0.05879614	9.0028996e-05	0.03996658	2.3757180509564932	1
21	114	train	0.09879584	0.012838308	0.5860881	0.025058944	0.11107673	0.06895413	0.334712	0.18808977	0.045080915	-0.017057188	0.030948782	0.23929203	0.08302013	-0.04979489	0.34147564	0.07362702	0.302006	0.016597215	0.008931495	0.062096775	-0.003309501	0.10430807	0.22602649	0.018074814	0.38481498	0.06421845	-0.009876065	-0.058754556	0.47450063	0.07811418	0.012515604	0.028244605	3.8807154532987624	1
35	36	train	0.0008861503	0.016198287	0.0148456525	-0.029083518	0.035125326	0.043408312	0.36362046	0.25009954	0.015088961	-0.14199005	0.01717883	0.0038509024	-0.022657635	0.029192984	0.41607893	0.014608	-0.001832729	-0.011087184	-0.042412788	0.016762648	0.06774536	0.21705952	0.30497393	-0.11193494	0.11544184	0.002570714	0.11932702	0.12357346	0.13744263	-0.0033173396	0.003400385	0.38433406	2.34849771799054	1
8	23	train	0.092155784	0.21498804	0.010242094	0.002967411	0.00011825083	0.019245086	-0.014496389	0.0037281762	-0.010802461	0.019483967	0.003785308	0.05137709	0.017029794	0.32860714	0.013374154	0.35722893	0.20300895	0.00054751587	0.07401815	0.21400064	0.097969644	0.22321728	0.49404177	0.11562505	0.11706242	0.058296077	0.013433574	-6.488854e-05	0.015442597	-0.025222888	0.2756037	-0.032794002	2.953217987444077	1
30	83	train	-0.12339215	0.18190634	0.0241473	0.070574015	0.24731076	0.22431298	0.107744105	0.012687767	-0.054988127	-2.3929997e-05	0.06653801	0.4255991	-0.007353336	0.079302385	0.19311917	-0.08926648	0.28824756	-0.0053435117	0.18627104	0.016028235	0.24397363	0.046134107	0.27918065	0.0069851936	-0.00883367	-0.08930699	0.16596848	0.19845408	0.050583728	0.0082177855	0.0025984293	0.15112278	2.89849942420733	1
69	79	train	0.18682301	0.26590437	0.07463341	0.017052129	0.012463748	-0.0066400087	0.09841287	-0.010401723	-0.017036853	-0.033697866	0.035744406	0.011786982	0.028679298	0.43787214	-0.028217783	0.3627005	0.32801905	-0.0013901272	0.10150802	0.1918068	-0.038313895	0.082121365	0.698015	-0.014745258	0.23194091	0.15481718	0.00020175352	0.14336355	0.08421061	0.040331323	0.08271349	-0.0036609925	3.5170173781807534	1
64	66	train	-0.07360888	-0.04413832	-0.0032204797	-0.010789671	0.58476007	-0.042121556	0.02715064	-0.004432764	-0.12563933	0.07655194	0.007225064	0.02439293	0.07934048	0.023328166	0.1342734	0.13574228	0.19637124	-0.057542756	-0.041489605	0.24161091	0.07888231	-0.09627285	0.20413615	0.18384203	0.17120206	0.1132572	-0.044198535	0.035872605	0.4556886	-0.082347915	0.019686049	0.13181862	2.299330073175952	1
41	82	train	0.13844457	0.14128001	0.14969626	0.011278864	0.015613407	0.4152063	9.0935704e-05	0.0022238381	0.008167441	0.048386622	0.053998906	0.5625522	0.11016122	0.033377726	-0.12958692	0.0038323402	-0.11033282	-0.04227412	0.13180335	0.08692231	0.3916947	0.12294495	0.119426906	0.18237667	0.07479497	0.23742884	0.08182783	0.05442688	0.03558651	0.15369512	-0.007625942	0.0082254335	3.0856453361629974	1
2	58	train	-0.044684127	-0.0012262795	0.014258623	-0.10354609	0.25544697	0.0104726115	0.1760538	0.061767124	0.012204236	-0.033568967	0.3500959	-0.08186979	0.032527145	0.19159172	0.011532979	-0.094364874	0.051204547	-0.16490696	-0.0021221824	-0.074577294	0.08085192	0.07083597	0.5006876	0.18613689	0.076601006	-0.0012736634	-0.0032896628	0.103254475	0.013183082	0.0260442	-0.16090734	0.43510097	1.8935145412106067	1
44	71	train	0.062771775	-0.00015713263	0.00605037	0.06142208	0.017292043	-0.08007903	0.5730527	0.14718498	-0.085807525	0.45038375	0.0011074438	0.026796712	0.1192122	-0.050160095	0.0022766043	-0.07488675	0.27235612	-0.064008065	-0.0031461166	0.014733981	0.19106689	0.0737593	0.035410035	0.2834454	-0.045524642	0.0123267425	0.03847323	-0.03145706	0.047909003	0.18599956	-0.008484774	0.0649719	2.244291643262841	1
49	93	train	0.20739952	-0.02749334	0.042005256	0.019192593	0.21412922	-0.008942762	-0.057027403	0.1502137	0.0039551663	0.24674931	0.36093736	0.05791409	-0.07436416	0.13546251	-0.0037277527	0.15970851	0.097524256	0.05769491	-0.0022714369	-0.028902458	-0.04278054	0.10187914	1.1061388	0.0017173549	-0.0063300687	0.040397517	0.45403647	0.00058352394	0.00018519865	-0.01734134	0.24440643	0.01954842	3.452598026575288	1
31	83	train	-0.12242572	0.1718236	0.0051817833	-0.0027177199	0.011071927	0.21072198	0.20636697	-0.124577045	-0.042086292	-0.00045406344	-0.02677676	0.17488718	-0.008032492	0.071082726	0.14322202	0.06146515	0.12228776	-0.011067417	0.14974444	0.010609925	0.16101027	0.048001226	0.2840709	0.044252858	-0.014041662	0.12611698	0.051329546	0.08528838	0.1304853	-0.005034946	-0.0033153421	0.19534567	2.1038371348695364	1
